,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
10,10,865.0,170.0,78.0,78.0,6045.0,2015-12-18T19:00:00,2015-06-27T00:00:00,1001 5th Ave,Pittsburgh,US,"Pittsburgh, PA 15219",2265,Consol Energy Center,15219,0.77532,PA,2015-06-27T00:00:00,Bruins at Penguins,2015-12-19T00:00:00,0.76502,False,2015-12-19T04:00:00,2666219,Pittsburgh Penguins,Boston Bruins,0.70073,0.77818,2015-12-19,00:00:00,24
11,11,2380.0,157.0,73.0,73.0,924.0,2015-12-20T17:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Devils at Bruins,2015-12-20T22:00:00,0.81379,False,2015-12-21T02:00:00,2666925,Boston Bruins,New Jersey Devils,0.77818,0.71209,2015-12-20,22:00:00,25
12,12,2408.0,148.0,67.0,67.0,1144.0,2015-12-22T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Blues at Bruins,2015-12-23T00:00:00,0.81226,False,2015-12-23T04:00:00,2666943,Boston Bruins,St. Louis Blues,0.77818,0.711,2015-12-23,00:00:00,28
13,13,2316.0,228.0,104.0,104.0,10453.0,2015-12-26T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Sabres at Bruins,2015-12-27T00:00:00,0.82731,False,2015-12-27T04:00:00,2666922,Boston Bruins,Buffalo Sabres,0.77818,0.71326,2015-12-27,00:00:00,32
14,14,509.0,143.0,58.0,58.0,910.0,2015-12-27T17:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Bruins at Senators,2015-12-27T22:00:00,0.7377,False,2015-12-28T02:00:00,2666686,Ottawa Senators,Boston Bruins,0.65117,0.77818,2015-12-27,22:00:00,32
15,15,2405.0,175.0,85.0,85.0,1145.0,2015-12-29T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Senators at Bruins,2015-12-30T00:00:00,0.8192,False,2015-12-30T04:00:00,2666932,Boston Bruins,Ottawa Senators,0.77818,0.65117,2015-12-30,00:00:00,35
16,18,2614.0,154.0,77.0,77.0,924.0,2016-01-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Capitals at Bruins,2016-01-06T00:00:00,0.82139,False,2016-01-06T04:00:00,2666917,Boston Bruins,Washington Capitals,0.77818,0.73401,2016-01-06,00:00:00,42
17,19,1184.0,93.0,36.0,36.0,1138.0,2016-01-08T19:00:00,2015-06-27T00:00:00,165 Mulberry Street,Newark,US,"Newark, NJ 07102",1500,Prudential Center,07102,0.7878,NJ,2015-06-27T00:00:00,Bruins at Devils,2016-01-09T00:00:00,0.76537,False,2016-01-09T04:00:00,2666446,New Jersey Devils,Boston Bruins,0.71209,0.77818,2016-01-09,00:00:00,45
18,20,454.0,125.5,46.0,46.0,773.0,2016-01-09T19:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Bruins at Senators,2016-01-10T00:00:00,0.73512,False,2016-01-10T04:00:00,2666674,Ottawa Senators,Boston Bruins,0.65117,0.77818,2016-01-10,00:00:00,46
19,21,2446.0,223.0,122.0,118.0,2067.0,2016-01-11T19:00:00,2015-06-27T00:00:00,4 Pennsylvania Plaza,New York,US,"New York, NY 10001",93,Madison Square Garden,10001,0.898,NY,2015-06-27T00:00:00,Bruins at Rangers,2016-01-12T00:00:00,0.84425,False,2016-01-12T04:00:00,2666369,New York Rangers,Boston Bruins,0.7979,0.77818,2016-01-12,00:00:00,48
20,22,2538.0,101.0,42.0,42.0,2171.0,2016-01-13T20:00:00,2015-06-27T00:00:00,3601 S Broad St,Philadelphia,US,"Philadelphia, PA 19148",3148,Wells Fargo Center,19148,0.81638,PA,2015-06-27T00:00:00,Bruins at Flyers,2016-01-14T01:00:00,0.80796,False,2016-01-14T05:00:00,2666911,Philadelphia Flyers,Boston Bruins,0.75227,0.77818,2016-01-14,01:00:00,50
21,23,624.0,139.0,42.0,42.0,573.0,2016-01-15T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Bruins at Sabres,2016-01-16T00:00:00,0.75493,False,2016-01-16T04:00:00,2666329,Buffalo Sabres,Boston Bruins,0.71326,0.77818,2016-01-16,00:00:00,52
22,24,2242.0,205.0,106.0,106.0,1150.0,2016-01-16T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Maple Leafs at Bruins,2016-01-17T00:00:00,0.82688,False,2016-01-17T04:00:00,2666946,Boston Bruins,Toronto Maple Leafs,0.77818,0.71521,2016-01-17,00:00:00,53
23,25,794.0,310.0,118.0,118.0,1161.0,2016-01-19T19:30:00,2015-06-27T00:00:00,1909 Avenue des Canadiens-de-Montreal,Montreal,Canada,"Montreal, Canada",139,Bell Centre,H3C 5L2,0.76007,QC,2015-06-27T00:00:00,Bruins at Canadiens,2016-01-20T00:30:00,0.77703,False,2016-01-20T04:30:00,2667202,Montreal Canadiens,Boston Bruins,0.70075,0.77818,2016-01-20,00:30:00,56
24,26,2738.0,146.0,69.0,69.0,1160.0,2016-01-21T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Canucks at Bruins,2016-01-22T00:00:00,0.81781,False,2016-01-22T04:00:00,2666945,Boston Bruins,Vancouver Canucks,0.77818,0.67661,2016-01-22,00:00:00,58
25,27,2788.0,185.0,90.0,90.0,1160.0,2016-01-23T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Blue Jackets at Bruins,2016-01-24T00:00:00,0.82032,False,2016-01-24T04:00:00,2666940,Boston Bruins,Columbus Blue Jackets,0.77818,0.62406,2016-01-24,00:00:00,60
26,28,2939.0,98.0,37.0,37.0,1943.0,2016-01-25T19:00:00,2015-06-27T00:00:00,3601 S Broad St,Philadelphia,US,"Philadelphia, PA 19148",3148,Wells Fargo Center,19148,0.81638,PA,2015-06-27T00:00:00,Bruins at Flyers,2016-01-26T00:00:00,0.80829,False,2016-01-26T04:00:00,2666910,Philadelphia Flyers,Boston Bruins,0.75227,0.77818,2016-01-26,00:00:00,62
27,29,3014.0,137.5,60.0,60.0,1160.0,2016-01-26T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Ducks at Bruins,2016-01-27T00:00:00,0.81627,False,2016-01-27T04:00:00,2666915,Boston Bruins,Anaheim Ducks,0.77818,0.68455,2016-01-27,00:00:00,63
28,30,3131.0,142.0,65.0,65.0,1160.0,2016-02-02T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Maple Leafs at Bruins,2016-02-03T00:00:00,0.828,False,2016-02-03T04:00:00,2666938,Boston Bruins,Toronto Maple Leafs,0.77818,0.71521,2016-02-03,00:00:00,70
29,31,975.0,110.0,31.0,31.0,1187.0,2016-02-04T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Bruins at Sabres,2016-02-05T00:00:00,0.75954,False,2016-02-05T04:00:00,2666330,Buffalo Sabres,Boston Bruins,0.71326,0.77818,2016-02-05,00:00:00,72
30,32,2248.0,193.0,90.0,90.0,1160.0,2016-02-06T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Sabres at Bruins,2016-02-07T00:00:00,0.82175,False,2016-02-07T04:00:00,2666920,Boston Bruins,Buffalo Sabres,0.77818,0.71326,2016-02-07,00:00:00,74
31,33,2595.0,171.0,73.0,73.0,1160.0,2016-02-09T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Kings at Bruins,2016-02-10T00:00:00,0.82857,False,2016-02-10T04:00:00,2666934,Boston Bruins,Los Angeles Kings,0.77818,0.75507,2016-02-10,00:00:00,77
32,34,8.0,280.5,182.0,182.0,505.0,2016-02-11T19:00:00,2015-06-27T00:00:00,300 Portage Avenue,Winnipeg,Canada,"Winnipeg, Canada",98,MTS Centre,R3C 5S4,0.6819,MB,2015-06-27T00:00:00,Bruins at Jets,2016-02-12T01:00:00,0.69802,False,2016-02-12T05:00:00,2666771,Winnipeg Jets,Boston Bruins,0.60524,0.77818,2016-02-12,01:00:00,79
33,35,868.0,225.0,106.0,106.0,636.0,2016-02-13T13:00:00,2015-06-27T00:00:00,199 West Kellogg Boulevard,Saint Paul,US,"Saint Paul, MN 55102",123,Xcel Energy Center,55102,0.77791,MN,2015-06-27T00:00:00,Bruins at Wild,2016-02-13T19:00:00,0.76619,False,2016-02-13T23:00:00,2667113,Minnesota Wild,Boston Bruins,0.68834,0.77818,2016-02-13,19:00:00,80
34,36,3458.0,108.0,54.0,54.0,5775.0,2016-02-14T15:00:00,2015-06-27T00:00:00,600 Civic Center Dr,Detroit,US,"Detroit, MI 48226",1242,Joe Louis Arena,48226,0.81454,MI,2015-06-27T00:00:00,Bruins at Red Wings,2016-02-14T20:00:00,0.82357,False,2016-02-15T00:00:00,2667165,Detroit Red Wings,Boston Bruins,0.73162,0.77818,2016-02-14,20:00:00,81
35,37,1243.0,88.0,16.0,16.0,563.0,2016-02-16T19:00:00,2015-06-27T00:00:00,200 West Nationwide Boulevard,Columbus,US,"Columbus, OH 43215",430,Nationwide Arena,43215,0.74436,OH,2015-06-27T00:00:00,Bruins at Blue Jackets,2016-02-17T00:00:00,0.74034,False,2016-02-17T04:00:00,2666574,Columbus Blue Jackets,Boston Bruins,0.62406,0.77818,2016-02-17,00:00:00,84
36,38,521.0,127.0,45.0,45.0,573.0,2016-02-18T19:00:00,2015-06-27T00:00:00,501 Broadway,Nashville,US,"Nashville, TN 37203",2195,Bridgestone Arena,37203,0.7811,TN,2015-06-27T00:00:00,Bruins at Predators,2016-02-19T01:00:00,0.74406,False,2016-02-19T05:00:00,2666391,Nashville Predators,Boston Bruins,0.65429,0.77818,2016-02-19,01:00:00,86
37,39,1108.0,169.0,41.0,41.0,5717.0,2016-02-20T19:00:00,2015-06-27T00:00:00,2500 Victory Avenue,Dallas,US,"Dallas, TX 75219",117,American Airlines Center,75219,0.80468,TX,2015-06-27T00:00:00,Bruins at Stars,2016-02-21T01:00:00,0.77611,False,2016-02-21T05:00:00,2667257,Dallas Stars,Boston Bruins,0.65979,0.77818,2016-02-21,01:00:00,88
38,40,3132.0,122.0,51.0,51.0,1160.0,2016-02-22T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Blue Jackets at Bruins,2016-02-23T00:00:00,0.80422,False,2016-02-23T04:00:00,2666927,Boston Bruins,Columbus Blue Jackets,0.77818,0.62406,2016-02-23,00:00:00,90
39,41,3032.0,168.0,71.0,71.0,1160.0,2016-02-24T20:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Penguins at Bruins,2016-02-25T01:00:00,0.82991,False,2016-02-25T05:00:00,2666929,Boston Bruins,Pittsburgh Penguins,0.77818,0.70073,2016-02-25,01:00:00,92
40,42,1024.0,99.5,25.0,25.0,573.0,2016-02-26T19:00:00,2015-06-27T00:00:00,1400 Edwards Mill Road,Raleigh,US,"Raleigh, NC 27607",1430,PNC Arena,27607,0.73244,NC,2015-06-27T00:00:00,Bruins at Hurricanes,2016-02-27T00:00:00,0.74839,False,2016-02-27T04:00:00,2667301,Carolina Hurricanes,Boston Bruins,0.64846,0.77818,2016-02-27,00:00:00,94
41,43,3100.0,165.0,71.0,71.0,1160.0,2016-02-28T18:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Lightning at Bruins,2016-02-28T23:30:00,0.82748,False,2016-02-29T03:30:00,2666928,Boston Bruins,Tampa Bay Lightning,0.77818,0.70278,2016-02-28,23:30:00,95
42,44,3109.0,134.0,54.0,54.0,1154.0,2016-03-01T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Flames at Bruins,2016-03-02T00:00:00,0.8202,False,2016-03-02T04:00:00,2666916,Boston Bruins,Calgary Flames,0.77818,0.65693,2016-03-02,00:00:00,98
43,45,2703.0,236.0,104.0,104.0,1292.0,2016-03-03T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Blackhawks at Bruins,2016-03-04T00:00:00,0.84274,False,2016-03-04T04:00:00,2666924,Boston Bruins,Chicago Blackhawks,0.77818,0.78227,2016-03-04,00:00:00,100
44,46,2778.0,200.5,96.0,96.0,1154.0,2016-03-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Capitals at Bruins,2016-03-06T00:00:00,0.83686,False,2016-03-06T04:00:00,2666948,Boston Bruins,Washington Capitals,0.77818,0.73401,2016-03-06,00:00:00,102
45,47,1034.0,84.5,17.0,17.0,1145.0,2016-03-07T19:30:00,2015-06-27T00:00:00,1 Panther Pkwy,Sunrise,US,"Sunrise, FL 33323",126,BB&T Center,33323,0.7568,FL,2015-06-27T00:00:00,Bruins at Panthers,2016-03-08T00:30:00,0.75089,False,2016-03-08T04:30:00,2666842,Florida Panthers,Boston Bruins,0.65476,0.77818,2016-03-08,00:30:00,104
46,48,1291.0,111.0,40.0,40.0,1225.0,2016-03-08T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77737,FL,2015-06-27T00:00:00,Bruins at Lightning,2016-03-09T00:30:00,0.7647,False,2016-03-09T04:30:00,2667039,Tampa Bay Lightning,Boston Bruins,0.70278,0.77818,2016-03-09,00:30:00,105
47,49,3024.0,135.0,49.0,49.0,1154.0,2016-03-10T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Hurricanes at Bruins,2016-03-11T00:00:00,0.81273,False,2016-03-11T04:00:00,2666951,Boston Bruins,Carolina Hurricanes,0.77818,0.64846,2016-03-11,00:00:00,107
48,50,2521.0,207.0,94.0,94.0,1154.0,2016-03-12T13:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Islanders at Bruins,2016-03-12T18:00:00,0.82846,False,2016-03-12T22:00:00,2666953,Boston Bruins,New York Islanders,0.77818,0.71263,2016-03-12,18:00:00,108
49,51,1270.0,102.5,43.0,43.0,1189.0,2016-03-15T19:30:00,2015-06-27T00:00:00,525 West Santa Clara Street,San Jose,US,"San Jose, CA 95113",157,SAP Center,95113,0.78226,CA,2015-06-27T00:00:00,Bruins at Sharks,2016-03-16T02:30:00,0.77499,False,2016-03-16T06:30:00,2667154,San Jose Sharks,Boston Bruins,0.70221,0.77818,2016-03-16,02:30:00,112
50,52,1451.0,99.0,35.0,35.0,912.0,2016-03-18T19:00:00,2015-06-27T00:00:00,2695 E. Katella,Anaheim,US,"Anaheim, CA 92806",133,Honda Center,92806,0.77087,CA,2015-06-27T00:00:00,Bruins at Ducks,2016-03-19T02:00:00,0.76871,False,2016-03-19T06:00:00,2666471,Anaheim Ducks,Boston Bruins,0.68455,0.77818,2016-03-19,02:00:00,115
51,53,2074.0,180.0,70.0,70.0,6400.0,2016-03-19T19:30:00,2015-06-27T00:00:00,1111 S Figueroa St,Los Angeles,US,"Los Angeles, CA 90015",134,Staples Center,90015,0.85078,CA,2015-06-27T00:00:00,Bruins at Kings,2016-03-20T02:30:00,0.81779,False,2016-03-20T06:30:00,2666665,Los Angeles Kings,Boston Bruins,0.75507,0.77818,2016-03-20,02:30:00,116
52,54,2671.0,226.0,120.0,115.0,11408.0,2016-03-23T20:00:00,2015-06-27T00:00:00,4 Pennsylvania Plaza,New York,US,"New York, NY 10001",93,Madison Square Garden,10001,0.898,NY,2015-06-27T00:00:00,Bruins at Rangers,2016-03-24T00:00:00,0.84551,False,2016-03-24T04:00:00,2666340,New York Rangers,Boston Bruins,0.7979,0.77818,2016-03-24,00:00:00,120
53,55,2895.0,133.0,51.0,51.0,1154.0,2016-03-24T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Panthers at Bruins,2016-03-24T23:00:00,0.81422,False,2016-03-25T03:00:00,2666949,Boston Bruins,Florida Panthers,0.77818,0.65476,2016-03-24,23:00:00,120
54,56,905.0,277.0,4.0,4.0,992.0,2016-03-26T19:00:00,2015-06-27T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79603,ON,2015-06-27T00:00:00,Bruins at Maple Leafs,2016-03-26T23:00:00,0.78561,False,2016-03-27T03:00:00,2666595,Toronto Maple Leafs,Boston Bruins,0.71521,0.77818,2016-03-26,23:00:00,122
55,57,1201.0,100.0,40.0,40.0,1138.0,2016-03-29T19:00:00,2015-06-27T00:00:00,165 Mulberry Street,Newark,US,"Newark, NJ 07102",1500,Prudential Center,07102,0.7878,NJ,2015-06-27T00:00:00,Bruins at Devils,2016-03-29T23:00:00,0.76012,False,2016-03-30T03:00:00,2666448,New Jersey Devils,Boston Bruins,0.71209,0.77818,2016-03-29,23:00:00,125
56,58,2329.0,139.0,41.0,41.0,1142.0,2016-04-01T19:00:00,2015-06-27T00:00:00,1401 Clark Avenue,St. Louis,US,"St. Louis, MO 63103",186,Scottrade Center,63103,0.79064,MO,2015-06-27T00:00:00,Bruins at Blues,2016-04-02T00:00:00,0.80221,False,2016-04-02T04:00:00,2667339,St. Louis Blues,Boston Bruins,0.711,0.77818,2016-04-02,00:00:00,129
57,59,1663.0,304.0,85.0,85.0,3682.0,2016-04-03T11:30:00,2015-06-27T00:00:00,1901 W Madison St,Chicago,US,"Chicago, IL 60612",136,United Center,60612,0.852,IL,2015-06-27T00:00:00,Bruins at Blackhawks,2016-04-03T16:30:00,0.83295,False,2016-04-03T20:30:00,2666517,Chicago Blackhawks,Boston Bruins,0.78227,0.77818,2016-04-03,16:30:00,130
58,60,3151.0,128.0,52.0,52.0,1154.0,2016-04-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Hurricanes at Bruins,2016-04-05T23:00:00,0.82081,False,2016-04-06T03:00:00,2666947,Boston Bruins,Carolina Hurricanes,0.77818,0.64846,2016-04-05,23:00:00,132
59,61,2975.0,159.0,66.0,66.0,1154.0,2016-04-07T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Red Wings at Bruins,2016-04-07T23:00:00,0.82861,False,2016-04-08T03:00:00,2666918,Boston Bruins,Detroit Red Wings,0.77818,0.73162,2016-04-07,23:00:00,134
60,62,2917.0,191.5,89.0,89.0,1144.0,2016-04-09T12:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85468,MA,2015-06-27T00:00:00,Senators at Bruins,2016-04-09T16:30:00,0.83648,False,2016-04-09T20:30:00,2666950,Boston Bruins,Ottawa Senators,0.77818,0.65117,2016-04-09,16:30:00,136
61,63,4.0,60.5,57.0,57.0,82.0,2015-11-25T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Predators at Sabres,2015-11-26T00:00:00,0.70993,False,2015-11-26T04:00:00,2666301,Buffalo Sabres,Nashville Predators,0.71326,0.65429,2015-11-26,00:00:00,1
62,64,134.0,83.0,35.0,35.0,458.0,2015-11-27T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Hurricanes at Sabres,2015-11-28T00:00:00,0.712,False,2015-11-28T04:00:00,2666339,Buffalo Sabres,Carolina Hurricanes,0.71326,0.64846,2015-11-28,00:00:00,3
63,65,319.0,98.0,40.0,40.0,460.0,2015-11-28T19:00:00,2015-06-27T00:00:00,501 Broadway,Nashville,US,"Nashville, TN 37203",2195,Bridgestone Arena,37203,0.7811,TN,2015-06-27T00:00:00,Sabres at Predators,2015-11-29T01:00:00,0.71606,False,2015-11-29T05:00:00,2666390,Nashville Predators,Buffalo Sabres,0.65429,0.71326,2015-11-29,01:00:00,4
64,66,2969.0,45.0,13.0,13.0,1142.0,2015-12-01T19:30:00,2015-06-27T00:00:00,600 Civic Center Dr,Detroit,US,"Detroit, MI 48226",1242,Joe Louis Arena,48226,0.81454,MI,2015-06-27T00:00:00,Sabres at Red Wings,2015-12-02T00:30:00,0.77286,False,2015-12-02T04:30:00,2667173,Detroit Red Wings,Buffalo Sabres,0.73162,0.71326,2015-12-02,00:30:00,7
65,67,896.0,80.0,25.0,25.0,244.0,2015-12-04T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Coyotes at Sabres,2015-12-05T00:00:00,0.73262,False,2015-12-05T04:00:00,2666326,Buffalo Sabres,Arizona Coyotes,0.71326,0.67134,2015-12-05,00:00:00,10
