,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
31,43,2496.0,87.0,21.0,21.0,3283.0,2016-01-29T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Magic at Celtics,2016-01-30T00:30:00,0.78571,False,2016-01-30T04:30:00,2759706,Boston Celtics,Orlando Magic,0.7491,0.67879,2016-01-30,00:30:00,65
32,44,356.0,82.0,22.0,22.0,1355.0,2016-01-31T18:00:00,2015-08-13T00:00:00,400 West Church Street,Orlando,US,"Orlando, FL 32801",2652,Amway Center,32801,0.76072,FL,2015-08-13T00:00:00,Celtics at Magic,2016-01-31T23:00:00,0.7196,False,2016-02-01T03:00:00,2759736,Orlando Magic,Boston Celtics,0.67879,0.7491,2016-01-31,23:00:00,66
33,45,4974.0,129.0,54.0,54.0,4614.0,2016-02-02T19:30:00,2015-08-13T00:00:00,4 Pennsylvania Plaza,New York,US,"New York, NY 10001",93,Madison Square Garden,10001,0.89802,NY,2015-08-13T00:00:00,Celtics at Knicks,2016-02-03T00:30:00,0.85573,False,2016-02-03T04:30:00,2759780,New York Knicks,Boston Celtics,0.81208,0.7491,2016-02-03,00:30:00,69
34,46,2762.0,67.0,16.0,16.0,10789.0,2016-02-03T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Pistons at Celtics,2016-02-04T00:30:00,0.77519,False,2016-02-04T04:30:00,2759721,Boston Celtics,Detroit Pistons,0.7491,0.63662,2016-02-04,00:30:00,70
35,47,591.0,161.0,54.0,54.0,1233.0,2016-02-05T19:30:00,2015-08-13T00:00:00,1 Center Court,Cleveland,US,"Cleveland, OH 44115",120,Quicken Loans Arena,44115,0.71898,OH,2015-08-13T00:00:00,Celtics at Cavaliers,2016-02-06T00:30:00,0.73736,False,2016-02-06T04:30:00,2759756,Cleveland Cavaliers,Boston Celtics,0.6441,0.7491,2016-02-06,00:30:00,72
36,48,2447.0,96.0,30.0,30.0,3953.0,2016-02-07T13:00:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85463,MA,2015-08-13T00:00:00,Kings at Celtics,2016-02-07T18:00:00,0.79276,False,2016-02-07T22:00:00,2760060,Boston Celtics,Sacramento Kings,0.74912,0.63422,2016-02-07,18:00:00,73
37,49,550.0,74.0,11.0,11.0,497.0,2016-02-09T19:00:00,2015-08-13T00:00:00,1001 North 4th Street,Milwaukee,US,"Milwaukee, WI 53203",207,BMO Harris Bradley Center,53203,0.69932,WI,2015-08-13T00:00:00,Celtics at Bucks,2016-02-10T01:00:00,0.69992,False,2016-02-10T05:00:00,2759751,Milwaukee Bucks,Boston Celtics,0.63552,0.7491,2016-02-10,01:00:00,76
38,50,2520.0,141.0,53.0,53.0,1219.0,2016-02-10T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Clippers at Celtics,2016-02-11T00:30:00,0.82495,False,2016-02-11T04:30:00,2759723,Boston Celtics,Los Angeles Clippers,0.7491,0.75482,2016-02-11,00:30:00,77
39,51,294.0,97.5,7.0,7.0,628.0,2016-02-19T20:30:00,2015-08-13T00:00:00,301 West South Temple,Salt Lake City,US,"Salt Lake City, UT 84101",188,Vivint Smart Home Arena,84101,0.70159,UT,2015-08-13T00:00:00,Celtics at Jazz,2016-02-20T03:30:00,0.7133,False,2016-02-20T07:30:00,2759696,Utah Jazz,Boston Celtics,0.61492,0.7491,2016-02-20,03:30:00,86
40,52,903.0,178.0,24.0,24.0,2283.0,2016-02-21T15:00:00,2015-08-13T00:00:00,1000 Chopper Circle,Denver,US,"Denver, CO 80204",187,Pepsi Center,80204,0.76522,CO,2015-08-13T00:00:00,Celtics at Nuggets,2016-02-21T22:00:00,0.74683,False,2016-02-22T02:00:00,2759695,Denver Nuggets,Boston Celtics,0.66604,0.7491,2016-02-21,22:00:00,87
41,53,230.0,97.0,147.0,17.0,499.0,2016-02-22T19:00:00,2015-08-13T00:00:00,600 First Avenue North,Minneapolis,US,"Minneapolis, MN 55403",135,Target Center,55403,0.7383,MN,2015-08-13T00:00:00,Celtics at Timberwolves,2016-02-23T01:00:00,0.69561,False,2016-02-23T05:00:00,2759744,Minnesota Timberwolves,Boston Celtics,0.64841,0.7491,2016-02-23,01:00:00,89
42,54,2748.0,75.0,18.0,18.0,1150.0,2016-02-25T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Bucks at Celtics,2016-02-26T00:30:00,0.79322,False,2016-02-26T04:30:00,2759725,Boston Celtics,Milwaukee Bucks,0.7491,0.63552,2016-02-26,00:30:00,92
43,55,2401.0,133.0,40.0,40.0,5775.0,2016-02-27T15:00:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85463,MA,2015-08-13T00:00:00,Heat at Celtics,2016-02-27T20:00:00,0.82264,False,2016-02-28T00:00:00,2759698,Boston Celtics,Miami Heat,0.74912,0.78556,2016-02-27,20:00:00,93
44,56,2749.0,68.0,17.0,17.0,3015.0,2016-02-29T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Jazz at Celtics,2016-03-01T00:30:00,0.78021,False,2016-03-01T04:30:00,2759701,Boston Celtics,Utah Jazz,0.7491,0.61492,2016-03-01,00:30:00,96
45,57,2572.0,68.0,17.0,17.0,5742.0,2016-03-02T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Trail Blazers at Celtics,2016-03-03T00:30:00,0.789,False,2016-03-03T04:30:00,2759970,Boston Celtics,Portland Trail Blazers,0.7491,0.68025,2016-03-03,00:30:00,98
46,58,2435.0,122.0,39.0,39.0,1126.0,2016-03-04T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85463,MA,2015-08-13T00:00:00,Knicks at Celtics,2016-03-05T00:30:00,0.82235,False,2016-03-05T04:30:00,2759779,Boston Celtics,New York Knicks,0.74912,0.81208,2016-03-05,00:30:00,100
47,59,301.0,180.0,64.0,64.0,1334.0,2016-03-05T19:00:00,2015-08-13T00:00:00,1 Center Court,Cleveland,US,"Cleveland, OH 44115",120,Quicken Loans Arena,44115,0.71898,OH,2015-08-13T00:00:00,Celtics at Cavaliers,2016-03-06T00:00:00,0.7139,False,2016-03-06T04:00:00,2759750,Cleveland Cavaliers,Boston Celtics,0.6441,0.7491,2016-03-06,00:00:00,101
48,61,2639.0,74.0,17.0,17.0,1126.0,2016-03-09T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Grizzlies at Celtics,2016-03-10T00:30:00,0.78171,False,2016-03-10T04:30:00,2759722,Boston Celtics,Memphis Grizzlies,0.7491,0.67405,2016-03-10,00:30:00,105
49,62,2665.0,124.0,39.0,39.0,1219.0,2016-03-11T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Rockets at Celtics,2016-03-12T00:30:00,0.80914,False,2016-03-12T04:30:00,2759727,Boston Celtics,Houston Rockets,0.7491,0.67121,2016-03-12,00:30:00,107
50,64,1021.0,59.0,11.0,11.0,583.0,2016-03-15T19:00:00,2015-08-13T00:00:00,125 S. Pennsylvania St.,Indianapolis,US,"Indianapolis, IN 46204",121,Bankers Life Fieldhouse,46204,0.75427,IN,2015-08-13T00:00:00,Celtics at Pacers,2016-03-15T23:00:00,0.73411,False,2016-03-16T03:00:00,2759761,Indiana Pacers,Boston Celtics,0.67729,0.74912,2016-03-15,23:00:00,110
51,65,2572.0,135.0,45.0,45.0,6026.0,2016-03-16T19:00:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Thunder at Celtics,2016-03-16T23:00:00,0.81424,False,2016-03-17T03:00:00,2759718,Boston Celtics,Oklahoma City Thunder,0.7491,0.70254,2016-03-16,23:00:00,111
52,66,1014.0,105.0,33.0,33.0,12544.0,2016-03-18T19:30:00,2015-08-13T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79621,ON,2015-08-13T00:00:00,Celtics at Raptors,2016-03-18T23:30:00,0.74377,False,2016-03-19T03:30:00,2759735,Toronto Raptors,Boston Celtics,0.68519,0.7491,2016-03-18,23:30:00,113
53,67,1400.0,81.0,9.0,9.0,1187.0,2016-03-20T18:00:00,2015-08-13T00:00:00,3601 S Broad St,Philadelphia,US,"Philadelphia, PA 19148",3148,Wells Fargo Center,19148,0.81638,PA,2015-08-13T00:00:00,Celtics at 76ers,2016-03-20T22:00:00,0.74505,False,2016-03-21T02:00:00,2759734,Philadelphia 76ers,Boston Celtics,0.70023,0.7491,2016-03-20,22:00:00,115
54,68,2736.0,64.0,17.0,17.0,1126.0,2016-03-21T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Magic at Celtics,2016-03-21T23:30:00,0.79168,False,2016-03-22T03:30:00,2759710,Boston Celtics,Orlando Magic,0.7491,0.67879,2016-03-21,23:30:00,116
55,69,2611.0,68.0,17.0,17.0,1127.0,2016-03-23T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Raptors at Celtics,2016-03-23T23:30:00,0.79666,False,2016-03-24T03:30:00,2759716,Boston Celtics,Toronto Raptors,0.7491,0.68519,2016-03-23,23:30:00,118
56,70,551.0,123.0,18.0,18.0,1837.0,2016-03-26T19:00:00,2015-08-13T00:00:00,201 East Jefferson Street,Phoenix,US,"Phoenix, AZ 85004",130,Talking Stick Resort Arena,85004,0.7355,AZ,2015-08-13T00:00:00,Celtics at Suns,2016-03-27T02:00:00,0.72586,False,2016-03-27T06:00:00,2759697,Phoenix Suns,Boston Celtics,0.65566,0.7491,2016-03-27,02:00:00,122
57,71,2577.0,104.0,24.0,24.0,6363.0,2016-03-28T19:30:00,2015-08-13T00:00:00,1111 S Figueroa St,Los Angeles,US,"Los Angeles, CA 90015",134,Staples Center,90015,0.85076,CA,2015-08-13T00:00:00,Celtics at Clippers,2016-03-29T02:30:00,0.82672,False,2016-03-29T06:30:00,2759693,Los Angeles Clippers,Boston Celtics,0.75482,0.7491,2016-03-29,02:30:00,124
58,72,636.0,92.0,16.0,16.0,808.0,2016-03-31T19:00:00,2015-08-13T00:00:00,1 Center Court,Portland,US,"Portland, OR 97227",256,Moda Center,97227,0.75716,OR,2015-08-13T00:00:00,Celtics at Trail Blazers,2016-04-01T02:00:00,0.72475,False,2016-04-01T06:00:00,2759953,Portland Trail Blazers,Boston Celtics,0.68025,0.7491,2016-04-01,02:00:00,127
59,73,155.0,314.5,119.0,119.0,2305.0,2016-04-01T19:30:00,2015-08-13T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",132,Oracle Arena,94621,0.82881,CA,2015-08-13T00:00:00,Celtics at Warriors,2016-04-02T02:30:00,0.75901,False,2016-04-02T06:30:00,2760092,Golden State Warriors,Boston Celtics,0.7593,0.7491,2016-04-02,02:30:00,128
60,74,2592.0,198.0,46.0,46.0,6743.0,2016-04-03T18:30:00,2015-08-13T00:00:00,1111 S Figueroa St,Los Angeles,US,"Los Angeles, CA 90015",134,Staples Center,90015,0.85076,CA,2015-08-13T00:00:00,Celtics at Lakers,2016-04-04T01:30:00,0.83027,False,2016-04-04T05:30:00,2759694,Los Angeles Lakers,Boston Celtics,0.76225,0.7491,2016-04-04,01:30:00,130
61,75,2648.0,76.0,25.0,25.0,1126.0,2016-04-06T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Pelicans at Celtics,2016-04-06T23:30:00,0.78887,False,2016-04-07T03:30:00,2759724,Boston Celtics,New Orleans Pelicans,0.7491,0.6474,2016-04-06,23:30:00,132
62,76,2628.0,85.0,26.0,26.0,1129.0,2016-04-08T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Bucks at Celtics,2016-04-08T23:30:00,0.78928,False,2016-04-09T03:30:00,2759714,Boston Celtics,Milwaukee Bucks,0.7491,0.63552,2016-04-08,23:30:00,134
63,77,920.0,78.0,18.0,18.0,1076.0,2016-04-09T19:30:00,2015-08-13T00:00:00,1 Philips Dr,Atlanta,US,"Atlanta, GA 30303",127,Philips Arena,30303,0.77144,GA,2015-08-13T00:00:00,Celtics at Hawks,2016-04-09T23:30:00,0.7391,False,2016-04-10T03:30:00,2759754,Atlanta Hawks,Boston Celtics,0.68801,0.7491,2016-04-09,23:30:00,135
64,78,2655.0,68.5,17.0,17.0,1126.0,2016-04-11T19:30:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Hornets at Celtics,2016-04-11T23:30:00,0.77938,False,2016-04-12T03:30:00,2759870,Boston Celtics,Charlotte Hornets,0.7491,0.66095,2016-04-11,23:30:00,137
65,79,2606.0,83.0,21.0,21.0,10784.0,2016-04-13T20:00:00,2015-08-13T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-08-13T00:00:00,Heat at Celtics,2016-04-14T00:00:00,0.81646,False,2016-04-14T04:00:00,2759708,Boston Celtics,Miami Heat,0.7491,0.78556,2016-04-14,00:00:00,140
66,80,260.0,174.5,59.0,59.0,1358.0,2015-11-28T19:30:00,2015-08-13T00:00:00,1 Center Court,Cleveland,US,"Cleveland, OH 44115",120,Quicken Loans Arena,44115,0.71898,OH,2015-08-13T00:00:00,Nets at Cavaliers,2015-11-29T00:30:00,0.7206,False,2015-11-29T04:30:00,2759223,Cleveland Cavaliers,Brooklyn Nets,0.6441,0.75544,2015-11-29,00:30:00,3
