,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
17,19,2455.0,102.0,46.0,46.0,2171.0,2016-01-13T20:00:00,2015-06-27T00:00:00,3601 S Broad St,Philadelphia,US,"Philadelphia, PA 19148",3148,Wells Fargo Center,19148,0.81661,PA,2015-06-27T00:00:00,Bruins at Flyers,2016-01-14T01:00:00,0.80309,False,2016-01-14T05:00:00,2666911,Philadelphia Flyers,Boston Bruins,0.75241,0.77836,2016-01-14,01:00:00,42
18,20,644.0,141.0,41.0,41.0,572.0,2016-01-15T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.7966,NY,2015-06-27T00:00:00,Bruins at Sabres,2016-01-16T00:00:00,0.75347,False,2016-01-16T04:00:00,2666329,Buffalo Sabres,Boston Bruins,0.71339,0.77836,2016-01-16,00:00:00,44
19,21,1944.0,218.0,108.0,108.0,1319.0,2016-01-16T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Maple Leafs at Bruins,2016-01-17T00:00:00,0.82246,False,2016-01-17T04:00:00,2666946,Boston Bruins,Toronto Maple Leafs,0.77836,0.7153,2016-01-17,00:00:00,45
20,22,701.0,294.0,112.0,112.0,1161.0,2016-01-19T19:30:00,2015-06-27T00:00:00,1909 Avenue des Canadiens-de-Montreal,Montreal,Canada,"Montreal, Canada",139,Bell Centre,H3C 5L2,0.76023,QC,2015-06-27T00:00:00,Bruins at Canadiens,2016-01-20T00:30:00,0.77226,False,2016-01-20T04:30:00,2667202,Montreal Canadiens,Boston Bruins,0.70072,0.77836,2016-01-20,00:30:00,48
21,23,2607.0,154.0,72.0,72.0,1144.0,2016-01-21T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Canucks at Bruins,2016-01-22T00:00:00,0.81514,False,2016-01-22T04:00:00,2666945,Boston Bruins,Vancouver Canucks,0.77836,0.67661,2016-01-22,00:00:00,50
22,24,2571.0,194.0,90.0,90.0,998.0,2016-01-23T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Blue Jackets at Bruins,2016-01-24T00:00:00,0.81833,False,2016-01-24T04:00:00,2666940,Boston Bruins,Columbus Blue Jackets,0.77836,0.62472,2016-01-24,00:00:00,52
23,25,2834.0,101.0,33.0,33.0,1943.0,2016-01-25T19:00:00,2015-06-27T00:00:00,3601 S Broad St,Philadelphia,US,"Philadelphia, PA 19148",3148,Wells Fargo Center,19148,0.81661,PA,2015-06-27T00:00:00,Bruins at Flyers,2016-01-26T00:00:00,0.79873,False,2016-01-26T04:00:00,2666910,Philadelphia Flyers,Boston Bruins,0.75241,0.77836,2016-01-26,00:00:00,54
24,26,2917.0,140.0,60.0,60.0,1144.0,2016-01-26T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Ducks at Bruins,2016-01-27T00:00:00,0.8171,False,2016-01-27T04:00:00,2666915,Boston Bruins,Anaheim Ducks,0.77836,0.68496,2016-01-27,00:00:00,55
25,27,3059.0,144.0,65.0,65.0,1071.0,2016-02-02T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Maple Leafs at Bruins,2016-02-03T00:00:00,0.82025,False,2016-02-03T04:00:00,2666938,Boston Bruins,Toronto Maple Leafs,0.77836,0.7153,2016-02-03,00:00:00,62
26,28,936.0,109.0,30.0,30.0,1198.0,2016-02-04T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.7966,NY,2015-06-27T00:00:00,Bruins at Sabres,2016-02-05T00:00:00,0.75858,False,2016-02-05T04:00:00,2666330,Buffalo Sabres,Boston Bruins,0.71339,0.77836,2016-02-05,00:00:00,64
27,29,2319.0,196.0,95.0,95.0,1177.0,2016-02-06T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Sabres at Bruins,2016-02-07T00:00:00,0.81871,False,2016-02-07T04:00:00,2666920,Boston Bruins,Buffalo Sabres,0.77836,0.71339,2016-02-07,00:00:00,66
28,30,2502.0,170.5,73.0,73.0,1177.0,2016-02-09T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Kings at Bruins,2016-02-10T00:00:00,0.82645,False,2016-02-10T04:00:00,2666934,Boston Bruins,Los Angeles Kings,0.77836,0.75548,2016-02-10,00:00:00,69
29,31,2.0,399.5,294.0,294.0,505.0,2016-02-11T19:00:00,2015-06-27T00:00:00,300 Portage Avenue,Winnipeg,Canada,"Winnipeg, Canada",98,MTS Centre,R3C 5S4,0.68228,MB,2015-06-27T00:00:00,Bruins at Jets,2016-02-12T01:00:00,0.69661,False,2016-02-12T05:00:00,2666771,Winnipeg Jets,Boston Bruins,0.60527,0.77836,2016-02-12,01:00:00,71
30,32,820.0,232.0,116.0,116.0,1021.0,2016-02-13T13:00:00,2015-06-27T00:00:00,199 West Kellogg Boulevard,Saint Paul,US,"Saint Paul, MN 55102",123,Xcel Energy Center,55102,0.77823,MN,2015-06-27T00:00:00,Bruins at Wild,2016-02-13T19:00:00,0.76844,False,2016-02-13T23:00:00,2667113,Minnesota Wild,Boston Bruins,0.68882,0.77836,2016-02-13,19:00:00,72
31,33,3236.0,107.0,56.0,56.0,5775.0,2016-02-14T15:00:00,2015-06-27T00:00:00,600 Civic Center Dr,Detroit,US,"Detroit, MI 48226",1242,Joe Louis Arena,48226,0.81473,MI,2015-06-27T00:00:00,Bruins at Red Wings,2016-02-14T20:00:00,0.808,False,2016-02-15T00:00:00,2667165,Detroit Red Wings,Boston Bruins,0.73178,0.77836,2016-02-14,20:00:00,73
32,34,1259.0,91.5,16.0,16.0,608.0,2016-02-16T19:00:00,2015-06-27T00:00:00,200 West Nationwide Boulevard,Columbus,US,"Columbus, OH 43215",430,Nationwide Arena,43215,0.74455,OH,2015-06-27T00:00:00,Bruins at Blue Jackets,2016-02-17T00:00:00,0.7368,False,2016-02-17T04:00:00,2666574,Columbus Blue Jackets,Boston Bruins,0.62472,0.77836,2016-02-17,00:00:00,76
33,35,547.0,129.0,37.0,37.0,572.0,2016-02-18T19:00:00,2015-06-27T00:00:00,501 Broadway,Nashville,US,"Nashville, TN 37203",2195,Bridgestone Arena,37203,0.78097,TN,2015-06-27T00:00:00,Bruins at Predators,2016-02-19T01:00:00,0.74508,False,2016-02-19T05:00:00,2666391,Nashville Predators,Boston Bruins,0.65418,0.77836,2016-02-19,01:00:00,78
34,36,1186.0,172.0,41.0,41.0,5717.0,2016-02-20T19:00:00,2015-06-27T00:00:00,2500 Victory Avenue,Dallas,US,"Dallas, TX 75219",117,American Airlines Center,75219,0.8051,TX,2015-06-27T00:00:00,Bruins at Stars,2016-02-21T01:00:00,0.7789,False,2016-02-21T05:00:00,2667257,Dallas Stars,Boston Bruins,0.66051,0.77836,2016-02-21,01:00:00,80
35,37,2989.0,127.0,53.0,53.0,1177.0,2016-02-22T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Blue Jackets at Bruins,2016-02-23T00:00:00,0.81122,False,2016-02-23T04:00:00,2666927,Boston Bruins,Columbus Blue Jackets,0.77836,0.62472,2016-02-23,00:00:00,82
36,38,2914.0,173.0,71.0,71.0,1177.0,2016-02-24T20:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Penguins at Bruins,2016-02-25T01:00:00,0.82767,False,2016-02-25T05:00:00,2666929,Boston Bruins,Pittsburgh Penguins,0.77836,0.70083,2016-02-25,01:00:00,84
37,39,1045.0,91.0,23.0,23.0,1227.0,2016-02-26T19:00:00,2015-06-27T00:00:00,1400 Edwards Mill Road,Raleigh,US,"Raleigh, NC 27607",1430,PNC Arena,27607,0.73233,NC,2015-06-27T00:00:00,Bruins at Hurricanes,2016-02-27T00:00:00,0.74978,False,2016-02-27T04:00:00,2667301,Carolina Hurricanes,Boston Bruins,0.64849,0.77836,2016-02-27,00:00:00,86
38,40,2908.0,169.0,75.0,75.0,1177.0,2016-02-28T18:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Lightning at Bruins,2016-02-28T23:30:00,0.82524,False,2016-02-29T03:30:00,2666928,Boston Bruins,Tampa Bay Lightning,0.77836,0.7027,2016-02-28,23:30:00,87
39,41,3219.0,137.0,56.0,56.0,1172.0,2016-03-01T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Flames at Bruins,2016-03-02T00:00:00,0.81379,False,2016-03-02T04:00:00,2666916,Boston Bruins,Calgary Flames,0.77836,0.6568,2016-03-02,00:00:00,90
40,42,2609.0,237.0,108.0,108.0,1292.0,2016-03-03T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Blackhawks at Bruins,2016-03-04T00:00:00,0.84131,False,2016-03-04T04:00:00,2666924,Boston Bruins,Chicago Blackhawks,0.77836,0.78222,2016-03-04,00:00:00,92
41,43,2614.0,205.0,93.0,93.0,1154.0,2016-03-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Capitals at Bruins,2016-03-06T00:00:00,0.83141,False,2016-03-06T04:00:00,2666948,Boston Bruins,Washington Capitals,0.77836,0.73417,2016-03-06,00:00:00,94
42,44,987.0,86.0,17.0,17.0,1145.0,2016-03-07T19:30:00,2015-06-27T00:00:00,1 Panther Pkwy,Sunrise,US,"Sunrise, FL 33323",126,BB&T Center,33323,0.75688,FL,2015-06-27T00:00:00,Bruins at Panthers,2016-03-08T00:30:00,0.74389,False,2016-03-08T04:30:00,2666842,Florida Panthers,Boston Bruins,0.655,0.77836,2016-03-08,00:30:00,96
43,45,1334.0,101.0,42.0,42.0,1225.0,2016-03-08T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77741,FL,2015-06-27T00:00:00,Bruins at Lightning,2016-03-09T00:30:00,0.7685,False,2016-03-09T04:30:00,2667039,Tampa Bay Lightning,Boston Bruins,0.7027,0.77836,2016-03-09,00:30:00,97
44,46,3025.0,138.0,49.0,49.0,1154.0,2016-03-10T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Hurricanes at Bruins,2016-03-11T00:00:00,0.81065,False,2016-03-11T04:00:00,2666951,Boston Bruins,Carolina Hurricanes,0.77836,0.64849,2016-03-11,00:00:00,99
45,47,2359.0,218.0,106.0,106.0,1154.0,2016-03-12T13:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Islanders at Bruins,2016-03-12T18:00:00,0.81835,False,2016-03-12T22:00:00,2666953,Boston Bruins,New York Islanders,0.77836,0.71319,2016-03-12,18:00:00,100
46,48,1236.0,102.0,43.0,43.0,1163.0,2016-03-15T19:30:00,2015-06-27T00:00:00,525 West Santa Clara Street,San Jose,US,"San Jose, CA 95113",157,SAP Center,95113,0.78283,CA,2015-06-27T00:00:00,Bruins at Sharks,2016-03-16T02:30:00,0.77936,False,2016-03-16T06:30:00,2667154,San Jose Sharks,Boston Bruins,0.70259,0.77836,2016-03-16,02:30:00,104
47,49,1446.0,98.0,35.0,35.0,912.0,2016-03-18T19:00:00,2015-06-27T00:00:00,2695 E. Katella,Anaheim,US,"Anaheim, CA 92806",133,Honda Center,92806,0.77104,CA,2015-06-27T00:00:00,Bruins at Ducks,2016-03-19T02:00:00,0.76814,False,2016-03-19T06:00:00,2666471,Anaheim Ducks,Boston Bruins,0.68496,0.77836,2016-03-19,02:00:00,107
48,50,2143.0,178.0,67.0,67.0,10005.0,2016-03-19T19:30:00,2015-06-27T00:00:00,1111 S Figueroa St,Los Angeles,US,"Los Angeles, CA 90015",134,Staples Center,90015,0.85083,CA,2015-06-27T00:00:00,Bruins at Kings,2016-03-20T02:30:00,0.82031,False,2016-03-20T06:30:00,2666665,Los Angeles Kings,Boston Bruins,0.75548,0.77836,2016-03-20,02:30:00,108
49,51,2702.0,232.0,124.0,115.0,11408.0,2016-03-23T20:00:00,2015-06-27T00:00:00,4 Pennsylvania Plaza,New York,US,"New York, NY 10001",93,Madison Square Garden,10001,0.89802,NY,2015-06-27T00:00:00,Bruins at Rangers,2016-03-24T00:00:00,0.8481,False,2016-03-24T04:00:00,2666340,New York Rangers,Boston Bruins,0.79804,0.77836,2016-03-24,00:00:00,112
50,52,2962.0,137.0,54.0,54.0,1154.0,2016-03-24T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Panthers at Bruins,2016-03-24T23:00:00,0.80737,False,2016-03-25T03:00:00,2666949,Boston Bruins,Florida Panthers,0.77836,0.655,2016-03-24,23:00:00,112
51,53,873.0,282.0,108.0,75.0,1063.0,2016-03-26T19:00:00,2015-06-27T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79627,ON,2015-06-27T00:00:00,Bruins at Maple Leafs,2016-03-26T23:00:00,0.78168,False,2016-03-27T03:00:00,2666595,Toronto Maple Leafs,Boston Bruins,0.7153,0.77836,2016-03-26,23:00:00,114
52,54,1223.0,103.0,40.0,40.0,1150.0,2016-03-29T19:00:00,2015-06-27T00:00:00,165 Mulberry Street,Newark,US,"Newark, NJ 07102",1500,Prudential Center,07102,0.78771,NJ,2015-06-27T00:00:00,Bruins at Devils,2016-03-29T23:00:00,0.75748,False,2016-03-30T03:00:00,2666448,New Jersey Devils,Boston Bruins,0.7119,0.77836,2016-03-29,23:00:00,117
53,55,2424.0,136.0,40.0,40.0,591.0,2016-04-01T19:00:00,2015-06-27T00:00:00,1401 Clark Avenue,St. Louis,US,"St. Louis, MO 63103",186,Scottrade Center,63103,0.79076,MO,2015-06-27T00:00:00,Bruins at Blues,2016-04-02T00:00:00,0.79746,False,2016-04-02T04:00:00,2667339,St. Louis Blues,Boston Bruins,0.71106,0.77836,2016-04-02,00:00:00,121
54,56,1759.0,303.5,78.0,78.0,3682.0,2016-04-03T11:30:00,2015-06-27T00:00:00,1901 W Madison St,Chicago,US,"Chicago, IL 60612",136,United Center,60612,0.85136,IL,2015-06-27T00:00:00,Bruins at Blackhawks,2016-04-03T16:30:00,0.83183,False,2016-04-03T20:30:00,2666517,Chicago Blackhawks,Boston Bruins,0.78222,0.77836,2016-04-03,16:30:00,122
55,57,3316.0,132.0,49.0,49.0,1154.0,2016-04-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Hurricanes at Bruins,2016-04-05T23:00:00,0.81345,False,2016-04-06T03:00:00,2666947,Boston Bruins,Carolina Hurricanes,0.77836,0.64849,2016-04-05,23:00:00,124
56,58,2963.0,166.0,60.0,60.0,1154.0,2016-04-07T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Red Wings at Bruins,2016-04-07T23:00:00,0.82613,False,2016-04-08T03:00:00,2666918,Boston Bruins,Detroit Red Wings,0.77836,0.73178,2016-04-07,23:00:00,126
57,59,2849.0,197.0,86.0,86.0,1144.0,2016-04-09T12:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85475,MA,2015-06-27T00:00:00,Senators at Bruins,2016-04-09T16:30:00,0.82469,False,2016-04-09T20:30:00,2666950,Boston Bruins,Ottawa Senators,0.77836,0.65103,2016-04-09,16:30:00,128
58,60,219.0,59.0,21.0,21.0,107.0,2015-12-04T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.7966,NY,2015-06-27T00:00:00,Coyotes at Sabres,2015-12-05T00:00:00,0.71532,False,2015-12-05T04:00:00,2666326,Buffalo Sabres,Arizona Coyotes,0.71339,0.67128,2015-12-05,00:00:00,2
59,61,482.0,64.0,16.0,16.0,594.0,2015-12-06T18:00:00,2015-06-27T00:00:00,7424 118 Ave NW,Edmonton,Canada,"Edmonton, Canada",163,Rexall Place,T5B 4M9,0.74971,AB,2015-06-27T00:00:00,Sabres at Oilers,2015-12-07T01:00:00,0.71506,False,2015-12-07T05:00:00,2667005,Edmonton Oilers,Buffalo Sabres,0.6559,0.71339,2015-12-07,01:00:00,4
60,62,643.0,89.0,36.0,36.0,491.0,2015-12-07T19:00:00,2015-06-27T00:00:00,800 Griffiths Way,Vancouver,Canada,"Vancouver, Canada",2983,Rogers Arena,V6B 6G1,0.76473,BC,2015-06-27T00:00:00,Sabres at Canucks,2015-12-08T03:00:00,0.71354,False,2015-12-08T07:00:00,2666715,Vancouver Canucks,Buffalo Sabres,0.67661,0.71339,2015-12-08,03:00:00,5
61,63,707.0,72.0,11.0,11.0,628.0,2015-12-10T19:00:00,2015-06-27T00:00:00,555 Saddledome Rise SE,Calgary,Canada,"Calgary, Canada",96,Scotiabank Saddledome,T2G 2W1,0.74918,AB,2015-06-27T00:00:00,Sabres at Flames,2015-12-11T02:00:00,0.69803,False,2015-12-11T06:00:00,2666288,Calgary Flames,Buffalo Sabres,0.6568,0.71339,2015-12-11,02:00:00,8
62,64,694.0,107.0,29.0,29.0,289.0,2015-12-12T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.7966,NY,2015-06-27T00:00:00,Kings at Sabres,2015-12-13T00:00:00,0.74489,False,2015-12-13T04:00:00,2666314,Buffalo Sabres,Los Angeles Kings,0.71339,0.75548,2015-12-13,00:00:00,10
63,65,2952.0,49.0,14.0,14.0,1203.0,2015-12-14T19:30:00,2015-06-27T00:00:00,600 Civic Center Dr,Detroit,US,"Detroit, MI 48226",1242,Joe Louis Arena,48226,0.81473,MI,2015-06-27T00:00:00,Sabres at Red Wings,2015-12-15T00:30:00,0.77443,False,2015-12-15T04:30:00,2667171,Detroit Red Wings,Buffalo Sabres,0.73178,0.71339,2015-12-15,00:30:00,12
64,66,1005.0,62.0,14.0,14.0,244.0,2015-12-15T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.7966,NY,2015-06-27T00:00:00,Devils at Sabres,2015-12-16T00:00:00,0.73046,False,2015-12-16T04:00:00,2666328,Buffalo Sabres,New Jersey Devils,0.71339,0.7119,2015-12-16,00:00:00,13
65,67,959.0,68.0,20.0,20.0,245.0,2015-12-17T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.7966,NY,2015-06-27T00:00:00,Ducks at Sabres,2015-12-18T00:00:00,0.73061,False,2015-12-18T04:00:00,2666321,Buffalo Sabres,Anaheim Ducks,0.71339,0.68496,2015-12-18,00:00:00,15
