,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
35,37,514.0,127.0,45.0,45.0,573.0,2016-02-18T19:00:00,2015-06-27T00:00:00,501 Broadway,Nashville,US,"Nashville, TN 37203",2195,Bridgestone Arena,37203,0.7811,TN,2015-06-27T00:00:00,Bruins at Predators,2016-02-19T01:00:00,0.74312,False,2016-02-19T05:00:00,2666391,Nashville Predators,Boston Bruins,0.65429,0.77818,2016-02-19,01:00:00,85
36,38,1106.0,169.0,41.0,41.0,5717.0,2016-02-20T19:00:00,2015-06-27T00:00:00,2500 Victory Avenue,Dallas,US,"Dallas, TX 75219",117,American Airlines Center,75219,0.8047,TX,2015-06-27T00:00:00,Bruins at Stars,2016-02-21T01:00:00,0.77878,False,2016-02-21T05:00:00,2667257,Dallas Stars,Boston Bruins,0.65989,0.77818,2016-02-21,01:00:00,87
37,39,3110.0,122.0,51.0,51.0,1160.0,2016-02-22T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Blue Jackets at Bruins,2016-02-23T00:00:00,0.80878,False,2016-02-23T04:00:00,2666927,Boston Bruins,Columbus Blue Jackets,0.77818,0.62406,2016-02-23,00:00:00,89
38,40,3018.0,168.0,71.0,71.0,1160.0,2016-02-24T20:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Penguins at Bruins,2016-02-25T01:00:00,0.83102,False,2016-02-25T05:00:00,2666929,Boston Bruins,Pittsburgh Penguins,0.77818,0.70066,2016-02-25,01:00:00,91
39,41,1010.0,97.0,27.0,27.0,573.0,2016-02-26T19:00:00,2015-06-27T00:00:00,1400 Edwards Mill Road,Raleigh,US,"Raleigh, NC 27607",1430,PNC Arena,27607,0.73243,NC,2015-06-27T00:00:00,Bruins at Hurricanes,2016-02-27T00:00:00,0.74751,False,2016-02-27T04:00:00,2667301,Carolina Hurricanes,Boston Bruins,0.64841,0.77818,2016-02-27,00:00:00,93
40,42,3084.0,165.0,71.0,71.0,1160.0,2016-02-28T18:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Lightning at Bruins,2016-02-28T23:30:00,0.82573,False,2016-02-29T03:30:00,2666928,Boston Bruins,Tampa Bay Lightning,0.77818,0.7027,2016-02-28,23:30:00,94
41,43,3110.0,134.0,54.0,54.0,1154.0,2016-03-01T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Flames at Bruins,2016-03-02T00:00:00,0.82104,False,2016-03-02T04:00:00,2666916,Boston Bruins,Calgary Flames,0.77818,0.65693,2016-03-02,00:00:00,97
42,44,2705.0,236.0,104.0,104.0,1292.0,2016-03-03T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Blackhawks at Bruins,2016-03-04T00:00:00,0.84121,False,2016-03-04T04:00:00,2666924,Boston Bruins,Chicago Blackhawks,0.77818,0.78227,2016-03-04,00:00:00,99
43,45,2771.0,201.0,93.0,93.0,1154.0,2016-03-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Capitals at Bruins,2016-03-06T00:00:00,0.83451,False,2016-03-06T04:00:00,2666948,Boston Bruins,Washington Capitals,0.77818,0.73391,2016-03-06,00:00:00,101
44,46,1016.0,84.0,17.0,17.0,1145.0,2016-03-07T19:30:00,2015-06-27T00:00:00,1 Panther Pkwy,Sunrise,US,"Sunrise, FL 33323",126,BB&T Center,33323,0.7568,FL,2015-06-27T00:00:00,Bruins at Panthers,2016-03-08T00:30:00,0.74953,False,2016-03-08T04:30:00,2666842,Florida Panthers,Boston Bruins,0.65476,0.77818,2016-03-08,00:30:00,103
45,47,1291.0,111.0,40.0,40.0,1225.0,2016-03-08T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77736,FL,2015-06-27T00:00:00,Bruins at Lightning,2016-03-09T00:30:00,0.7637,False,2016-03-09T04:30:00,2667039,Tampa Bay Lightning,Boston Bruins,0.7027,0.77818,2016-03-09,00:30:00,104
46,48,3071.0,133.0,49.0,49.0,1154.0,2016-03-10T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Hurricanes at Bruins,2016-03-11T00:00:00,0.81199,False,2016-03-11T04:00:00,2666951,Boston Bruins,Carolina Hurricanes,0.77818,0.64841,2016-03-11,00:00:00,106
47,49,2287.0,209.0,94.0,94.0,1154.0,2016-03-12T13:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Islanders at Bruins,2016-03-12T18:00:00,0.82482,False,2016-03-12T22:00:00,2666953,Boston Bruins,New York Islanders,0.77818,0.71267,2016-03-12,18:00:00,107
48,50,1280.0,102.0,43.0,43.0,1189.0,2016-03-15T19:30:00,2015-06-27T00:00:00,525 West Santa Clara Street,San Jose,US,"San Jose, CA 95113",157,SAP Center,95113,0.78238,CA,2015-06-27T00:00:00,Bruins at Sharks,2016-03-16T02:30:00,0.78201,False,2016-03-16T06:30:00,2667154,San Jose Sharks,Boston Bruins,0.70241,0.77818,2016-03-16,02:30:00,111
49,51,1444.0,100.0,35.0,35.0,912.0,2016-03-18T19:00:00,2015-06-27T00:00:00,2695 E. Katella,Anaheim,US,"Anaheim, CA 92806",133,Honda Center,92806,0.77091,CA,2015-06-27T00:00:00,Bruins at Ducks,2016-03-19T02:00:00,0.76859,False,2016-03-19T06:00:00,2666471,Anaheim Ducks,Boston Bruins,0.68462,0.77818,2016-03-19,02:00:00,114
50,52,2106.0,181.0,70.0,70.0,6400.0,2016-03-19T19:30:00,2015-06-27T00:00:00,1111 S Figueroa St,Los Angeles,US,"Los Angeles, CA 90015",134,Staples Center,90015,0.85076,CA,2015-06-27T00:00:00,Bruins at Kings,2016-03-20T02:30:00,0.81692,False,2016-03-20T06:30:00,2666665,Los Angeles Kings,Boston Bruins,0.75507,0.77818,2016-03-20,02:30:00,115
51,53,2625.0,226.0,120.0,115.0,11408.0,2016-03-23T20:00:00,2015-06-27T00:00:00,4 Pennsylvania Plaza,New York,US,"New York, NY 10001",93,Madison Square Garden,10001,0.89802,NY,2015-06-27T00:00:00,Bruins at Rangers,2016-03-24T00:00:00,0.84843,False,2016-03-24T04:00:00,2666340,New York Rangers,Boston Bruins,0.79793,0.77818,2016-03-24,00:00:00,119
52,54,2539.0,133.0,52.0,52.0,1154.0,2016-03-24T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Panthers at Bruins,2016-03-24T23:00:00,0.81281,False,2016-03-25T03:00:00,2666949,Boston Bruins,Florida Panthers,0.77818,0.65476,2016-03-24,23:00:00,119
53,55,911.0,273.0,75.0,75.0,941.0,2016-03-26T19:00:00,2015-06-27T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79621,ON,2015-06-27T00:00:00,Bruins at Maple Leafs,2016-03-26T23:00:00,0.7863,False,2016-03-27T03:00:00,2666595,Toronto Maple Leafs,Boston Bruins,0.71521,0.77818,2016-03-26,23:00:00,121
54,56,1183.0,100.0,40.0,40.0,1138.0,2016-03-29T19:00:00,2015-06-27T00:00:00,165 Mulberry Street,Newark,US,"Newark, NJ 07102",1500,Prudential Center,07102,0.78777,NJ,2015-06-27T00:00:00,Bruins at Devils,2016-03-29T23:00:00,0.76094,False,2016-03-30T03:00:00,2666448,New Jersey Devils,Boston Bruins,0.71196,0.77818,2016-03-29,23:00:00,124
55,57,2361.0,139.0,41.0,41.0,1142.0,2016-04-01T19:00:00,2015-06-27T00:00:00,1401 Clark Avenue,St. Louis,US,"St. Louis, MO 63103",186,Scottrade Center,63103,0.79064,MO,2015-06-27T00:00:00,Bruins at Blues,2016-04-02T00:00:00,0.79692,False,2016-04-02T04:00:00,2667339,St. Louis Blues,Boston Bruins,0.711,0.77818,2016-04-02,00:00:00,128
56,58,1689.0,302.5,85.0,85.0,3682.0,2016-04-03T11:30:00,2015-06-27T00:00:00,1901 W Madison St,Chicago,US,"Chicago, IL 60612",136,United Center,60612,0.85185,IL,2015-06-27T00:00:00,Bruins at Blackhawks,2016-04-03T16:30:00,0.83126,False,2016-04-03T20:30:00,2666517,Chicago Blackhawks,Boston Bruins,0.78227,0.77818,2016-04-03,16:30:00,129
57,59,3174.0,128.0,52.0,52.0,1154.0,2016-04-05T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Hurricanes at Bruins,2016-04-05T23:00:00,0.82074,False,2016-04-06T03:00:00,2666947,Boston Bruins,Carolina Hurricanes,0.77818,0.64841,2016-04-05,23:00:00,131
58,60,2999.0,160.0,66.0,66.0,1154.0,2016-04-07T19:00:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Red Wings at Bruins,2016-04-07T23:00:00,0.82643,False,2016-04-08T03:00:00,2666918,Boston Bruins,Detroit Red Wings,0.77818,0.7317,2016-04-07,23:00:00,133
59,61,2952.0,192.0,89.0,89.0,1144.0,2016-04-09T12:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85462,MA,2015-06-27T00:00:00,Senators at Bruins,2016-04-09T16:30:00,0.83545,False,2016-04-09T20:30:00,2666950,Boston Bruins,Ottawa Senators,0.77818,0.65117,2016-04-09,16:30:00,135
60,62,75.0,82.0,40.0,40.0,458.0,2015-11-27T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Hurricanes at Sabres,2015-11-28T00:00:00,0.70992,False,2015-11-28T04:00:00,2666339,Buffalo Sabres,Carolina Hurricanes,0.71321,0.64841,2015-11-28,00:00:00,2
61,63,239.0,86.0,44.0,44.0,297.0,2015-11-28T19:00:00,2015-06-27T00:00:00,501 Broadway,Nashville,US,"Nashville, TN 37203",2195,Bridgestone Arena,37203,0.7811,TN,2015-06-27T00:00:00,Sabres at Predators,2015-11-29T01:00:00,0.71444,False,2015-11-29T05:00:00,2666390,Nashville Predators,Buffalo Sabres,0.65429,0.71321,2015-11-29,01:00:00,3
62,64,2878.0,44.0,14.0,14.0,1142.0,2015-12-01T19:30:00,2015-06-27T00:00:00,600 Civic Center Dr,Detroit,US,"Detroit, MI 48226",1242,Joe Louis Arena,48226,0.81467,MI,2015-06-27T00:00:00,Sabres at Red Wings,2015-12-02T00:30:00,0.76899,False,2015-12-02T04:30:00,2667173,Detroit Red Wings,Buffalo Sabres,0.7317,0.71321,2015-12-02,00:30:00,6
63,65,871.0,80.0,25.0,25.0,244.0,2015-12-04T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79642,NY,2015-06-27T00:00:00,Coyotes at Sabres,2015-12-05T00:00:00,0.73263,False,2015-12-05T04:00:00,2666326,Buffalo Sabres,Arizona Coyotes,0.71321,0.67128,2015-12-05,00:00:00,9
64,66,727.0,93.0,23.0,23.0,606.0,2015-12-06T18:00:00,2015-06-27T00:00:00,7424 118 Ave NW,Edmonton,Canada,"Edmonton, Canada",163,Rexall Place,T5B 4M9,0.74959,AB,2015-06-27T00:00:00,Sabres at Oilers,2015-12-07T01:00:00,0.72596,False,2015-12-07T05:00:00,2667005,Edmonton Oilers,Buffalo Sabres,0.65587,0.71321,2015-12-07,01:00:00,11
65,67,807.0,97.0,39.0,39.0,773.0,2015-12-07T19:00:00,2015-06-27T00:00:00,800 Griffiths Way,Vancouver,Canada,"Vancouver, Canada",2983,Rogers Arena,V6B 6G1,0.76455,BC,2015-06-27T00:00:00,Sabres at Canucks,2015-12-08T03:00:00,0.7173,False,2015-12-08T07:00:00,2666715,Vancouver Canucks,Buffalo Sabres,0.67661,0.71321,2015-12-08,03:00:00,12
