,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
104,167,1403.0,406.5,134.0,134.0,1391.0,2015-12-14T20:30:00,2015-04-22T00:00:00,2269 NW 199th St,Miami Gardens,US,"Miami Gardens, FL 33056",29,Sun Life Stadium,33056,0.84595,FL,2015-04-22T00:00:00,Giants at Dolphins,2015-12-15T01:30:00,0.85204,False,2015-12-15T05:30:00,2594469,Miami Dolphins,New York Giants,0.80367,0.85936,2015-12-15,01:30:00,17
105,168,2287.0,282.0,153.0,153.0,2315.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Panthers at Giants,2015-12-20T18:00:00,0.88037,False,2015-12-20T22:00:00,2594568,New York Giants,Carolina Panthers,0.85936,0.80184,2015-12-20,18:00:00,22
106,169,5750.0,135.0,51.0,51.0,1155.0,2015-12-27T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Giants at Vikings,2015-12-27T18:00:00,0.86331,False,2015-12-27T22:00:00,2594572,Minnesota Vikings,New York Giants,0.80405,0.85936,2015-12-27,18:00:00,29
107,174,3027.0,292.0,156.0,156.0,3079.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Eagles at Giants,2016-01-03T18:00:00,0.88925,False,2016-01-03T22:00:00,2594271,New York Giants,Philadelphia Eagles,0.85936,0.82966,2016-01-03,18:00:00,36
108,186,649.0,557.0,302.0,302.0,5684.0,2015-12-06T16:25:00,2015-04-22T00:00:00,1 Patriot Place,Foxborough,US,"Foxborough, MA 02035",33,Gillette Stadium,02035,0.90237,MA,2015-04-22T00:00:00,Eagles at Patriots,2015-12-06T21:25:00,0.85612,False,2015-12-07T01:25:00,2594477,New England Patriots,Philadelphia Eagles,0.84576,0.82966,2015-12-06,21:25:00,8
109,187,3375.0,164.0,81.0,81.0,670.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Bills at Eagles,2015-12-13T18:00:00,0.87164,False,2015-12-13T22:00:00,2594419,Philadelphia Eagles,Buffalo Bills,0.82966,0.79211,2015-12-13,18:00:00,15
110,188,4178.0,159.0,77.0,77.0,1177.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Cardinals at Eagles,2015-12-20T18:00:00,0.87539,False,2015-12-20T22:00:00,2594417,Philadelphia Eagles,Arizona Cardinals,0.82966,0.81733,2015-12-20,18:00:00,22
111,189,4483.0,166.0,83.0,83.0,1162.0,2015-12-26T20:25:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Redskins at Eagles,2015-12-27T01:25:00,0.8849,False,2015-12-27T05:25:00,2594422,Philadelphia Eagles,Washington Redskins,0.82966,0.84241,2015-12-27,01:25:00,29
112,190,3027.0,292.0,156.0,156.0,3079.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Eagles at Giants,2016-01-03T18:00:00,0.88925,False,2016-01-03T22:00:00,2594271,New York Giants,Philadelphia Eagles,0.85936,0.82966,2016-01-03,18:00:00,36
113,191,2296.0,178.0,40.0,40.0,1225.0,2015-11-29T13:00:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Giants at Redskins,2015-11-29T18:00:00,0.88111,False,2015-11-29T22:00:00,2594353,Washington Redskins,New York Giants,0.84241,0.85936,2015-11-29,18:00:00,1
114,192,8836.0,285.0,77.0,77.0,803.0,2015-12-07T20:30:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Cowboys at Redskins,2015-12-08T01:30:00,0.9291,False,2015-12-08T05:30:00,2594352,Washington Redskins,Dallas Cowboys,0.84241,0.88222,2015-12-08,01:30:00,10
115,193,2772.0,204.0,80.0,80.0,2286.0,2015-12-13T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Redskins at Bears,2015-12-13T18:00:00,0.87983,False,2015-12-13T22:00:00,2594557,Chicago Bears,Washington Redskins,0.85678,0.84241,2015-12-13,18:00:00,15
116,194,7411.0,176.0,26.0,26.0,1063.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Bills at Redskins,2015-12-20T18:00:00,0.89217,False,2015-12-20T22:00:00,2594356,Washington Redskins,Buffalo Bills,0.84241,0.79211,2015-12-20,18:00:00,22
117,195,4483.0,166.0,83.0,83.0,1162.0,2015-12-26T20:25:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Redskins at Eagles,2015-12-27T01:25:00,0.8849,False,2015-12-27T05:25:00,2594422,Philadelphia Eagles,Washington Redskins,0.82966,0.84241,2015-12-27,01:25:00,29
118,196,6509.0,249.0,85.0,85.0,16593.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Legends Way,Arlington,US,"Arlington, TX 76011",4965,AT&T Stadium,76011,0.98467,TX,2015-04-22T00:00:00,Redskins at Cowboys,2016-01-03T18:00:00,0.92341,False,2016-01-03T22:00:00,2594316,Dallas Cowboys,Washington Redskins,0.88222,0.84241,2016-01-03,18:00:00,36
119,218,1976.0,212.5,85.0,85.0,2284.0,2015-12-06T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,49ers at Bears,2015-12-06T18:00:00,0.88038,False,2015-12-06T22:00:00,2594560,Chicago Bears,San Francisco 49ers,0.85678,0.85814,2015-12-06,18:00:00,8
120,225,2772.0,204.0,80.0,80.0,2286.0,2015-12-13T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Redskins at Bears,2015-12-13T18:00:00,0.87983,False,2015-12-13T22:00:00,2594557,Chicago Bears,Washington Redskins,0.85678,0.84241,2015-12-13,18:00:00,15
121,240,5687.0,133.0,52.0,52.0,1546.0,2015-12-20T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Bears at Vikings,2015-12-20T18:00:00,0.86371,False,2015-12-20T22:00:00,2594274,Minnesota Vikings,Chicago Bears,0.80405,0.85678,2015-12-20,18:00:00,22
122,247,1521.0,202.0,71.0,71.0,5775.0,2015-12-27T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Bears at Buccaneers,2015-12-27T18:00:00,0.83445,False,2015-12-27T22:00:00,2594452,Tampa Bay Buccaneers,Chicago Bears,0.78044,0.85678,2015-12-27,18:00:00,29
123,258,3133.0,198.0,79.0,79.0,1995.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Lions at Bears,2016-01-03T18:00:00,0.87716,False,2016-01-03T22:00:00,2594279,Chicago Bears,Detroit Lions,0.85678,0.82896,2016-01-03,18:00:00,36
124,412,2519.0,110.0,61.0,61.0,10277.0,2015-12-03T20:25:00,2015-04-22T00:00:00,2000 Brush St.,Detroit,US,"Detroit, MI 48226",346,Ford Field,48226,0.92136,MI,2015-04-22T00:00:00,Packers at Lions,2015-12-04T01:25:00,0.86106,False,2015-12-04T05:25:00,2594541,Detroit Lions,Green Bay Packers,0.82896,0.83686,2015-12-04,01:25:00,6
125,413,1698.0,137.0,27.0,27.0,1365.0,2015-12-13T12:00:00,2015-04-22T00:00:00,701 Convention Plaza,St. Louis,US,"St. Louis, MO 63101",2779,Edward Jones Dome,63101,0.8713,MO,2015-04-22T00:00:00,Lions at Rams,2015-12-13T18:00:00,0.81105,False,2015-12-13T22:00:00,2594341,St. Louis Rams,Detroit Lions,0.76561,0.82896,2015-12-13,18:00:00,15
126,414,3385.0,107.0,45.0,45.0,18133.0,2015-12-21T19:30:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Lions at Saints,2015-12-22T01:30:00,0.85333,False,2015-12-22T05:30:00,2594429,New Orleans Saints,Detroit Lions,0.80042,0.82896,2015-12-22,01:30:00,24
127,415,4157.0,88.0,35.0,35.0,7085.0,2015-12-27T13:00:00,2015-04-22T00:00:00,2000 Brush St.,Detroit,US,"Detroit, MI 48226",346,Ford Field,48226,0.92136,MI,2015-04-22T00:00:00,49ers at Lions,2015-12-27T18:00:00,0.86401,False,2015-12-27T22:00:00,2594538,Detroit Lions,San Francisco 49ers,0.82896,0.85814,2015-12-27,18:00:00,29
128,417,3133.0,198.0,79.0,79.0,1995.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Lions at Bears,2016-01-03T18:00:00,0.87716,False,2016-01-03T22:00:00,2594279,Chicago Bears,Detroit Lions,0.85678,0.82896,2016-01-03,18:00:00,36
129,436,2519.0,110.0,61.0,61.0,10277.0,2015-12-03T20:25:00,2015-04-22T00:00:00,2000 Brush St.,Detroit,US,"Detroit, MI 48226",346,Ford Field,48226,0.92136,MI,2015-04-22T00:00:00,Packers at Lions,2015-12-04T01:25:00,0.86106,False,2015-12-04T05:25:00,2594541,Detroit Lions,Green Bay Packers,0.82896,0.83686,2015-12-04,01:25:00,6
130,464,1355.0,398.0,235.0,235.0,1695.0,2015-12-13T15:25:00,2015-04-22T00:00:00,1265 Lombardi Avenue,Green Bay,US,"Green Bay, WI 54304",1125,Lambeau Field,54304,0.93521,WI,2015-04-22T00:00:00,Cowboys at Packers,2015-12-13T21:25:00,0.88216,False,2015-12-14T01:25:00,2594359,Green Bay Packers,Dallas Cowboys,0.83686,0.88222,2015-12-13,21:25:00,15
131,477,1378.0,368.0,176.0,176.0,1321.0,2015-12-20T13:05:00,2015-04-22T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",14,O.co Coliseum,94621,0.79275,CA,2015-04-22T00:00:00,Packers at Raiders,2015-12-20T21:05:00,0.82984,False,2015-12-21T01:05:00,2594547,Oakland Raiders,Green Bay Packers,0.78246,0.83686,2015-12-20,21:05:00,22
132,491,1545.0,585.0,305.0,305.0,5775.0,2015-12-27T14:25:00,2015-04-22T00:00:00,1 Cardinals Drive,Glendale,US,"Glendale, AZ 85305",43,University of Phoenix Stadium,85305,0.95933,AZ,2015-04-22T00:00:00,Packers at Cardinals,2015-12-27T21:25:00,0.87383,False,2015-12-28T01:25:00,2594395,Arizona Cardinals,Green Bay Packers,0.81733,0.83686,2015-12-27,21:25:00,29
133,500,2395.0,330.0,193.0,193.0,1331.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1265 Lombardi Avenue,Green Bay,US,"Green Bay, WI 54304",1125,Lambeau Field,54304,0.93521,WI,2015-04-22T00:00:00,Vikings at Packers,2016-01-03T18:00:00,0.87587,False,2016-01-03T22:00:00,2594364,Green Bay Packers,Minnesota Vikings,0.83686,0.80405,2016-01-03,18:00:00,36
134,684,1429.0,71.0,27.0,27.0,8420.0,2015-11-29T13:00:00,2015-04-22T00:00:00,659 Peachtree St. NE,Atlanta,US,"Atlanta, GA 30313",38,Georgia Dome,30313,0.90055,GA,2015-04-22T00:00:00,Vikings at Falcons,2015-11-29T18:00:00,0.83012,False,2015-11-29T22:00:00,2594519,Atlanta Falcons,Minnesota Vikings,0.80905,0.80405,2015-11-29,18:00:00,1
135,685,3812.0,144.5,62.0,62.0,599.0,2015-12-06T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Seahawks at Vikings,2015-12-06T18:00:00,0.8578,False,2015-12-06T22:00:00,2594573,Minnesota Vikings,Seattle Seahawks,0.80405,0.83942,2015-12-06,18:00:00,8
136,686,1328.0,307.0,126.0,126.0,5775.0,2015-12-10T18:25:00,2015-04-22T00:00:00,1 Cardinals Drive,Glendale,US,"Glendale, AZ 85305",43,University of Phoenix Stadium,85305,0.95933,AZ,2015-04-22T00:00:00,Vikings at Cardinals,2015-12-11T01:25:00,0.85173,False,2015-12-11T05:25:00,2594394,Arizona Cardinals,Minnesota Vikings,0.81733,0.80405,2015-12-11,01:25:00,13
137,687,5687.0,133.0,52.0,52.0,1546.0,2015-12-20T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Bears at Vikings,2015-12-20T18:00:00,0.86371,False,2015-12-20T22:00:00,2594274,Minnesota Vikings,Chicago Bears,0.80405,0.85678,2015-12-20,18:00:00,22
138,688,5750.0,135.0,51.0,51.0,1155.0,2015-12-27T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Giants at Vikings,2015-12-27T18:00:00,0.86331,False,2015-12-27T22:00:00,2594572,Minnesota Vikings,New York Giants,0.80405,0.85936,2015-12-27,18:00:00,29
139,689,2395.0,330.0,193.0,193.0,1331.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1265 Lombardi Avenue,Green Bay,US,"Green Bay, WI 54304",1125,Lambeau Field,54304,0.93521,WI,2015-04-22T00:00:00,Vikings at Packers,2016-01-03T18:00:00,0.87587,False,2016-01-03T22:00:00,2594364,Green Bay Packers,Minnesota Vikings,0.83686,0.80405,2016-01-03,18:00:00,36
140,692,1429.0,71.0,27.0,27.0,8420.0,2015-11-29T13:00:00,2015-04-22T00:00:00,659 Peachtree St. NE,Atlanta,US,"Atlanta, GA 30313",38,Georgia Dome,30313,0.90055,GA,2015-04-22T00:00:00,Vikings at Falcons,2015-11-29T18:00:00,0.83012,False,2015-11-29T22:00:00,2594519,Atlanta Falcons,Minnesota Vikings,0.80905,0.80405,2015-11-29,18:00:00,1
141,693,1216.0,103.0,40.0,40.0,1233.0,2015-12-06T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Falcons at Buccaneers,2015-12-06T18:00:00,0.8054,False,2015-12-06T22:00:00,2594324,Tampa Bay Buccaneers,Atlanta Falcons,0.78044,0.80905,2015-12-06,18:00:00,8
142,694,1898.0,356.0,166.0,166.0,2249.0,2015-12-13T13:00:00,2015-04-22T00:00:00,800 South Mint Street,Charlotte,US,"Charlotte, NC 28202",1122,Bank of America Stadium,28202,0.90529,NC,2015-04-22T00:00:00,Falcons at Panthers,2015-12-13T18:00:00,0.84467,False,2015-12-13T22:00:00,2594337,Carolina Panthers,Atlanta Falcons,0.80184,0.80905,2015-12-13,18:00:00,15
143,695,1415.0,116.0,52.0,52.0,543.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 Everbank Field,Jacksonville,US,"Jacksonville, FL 32202",5178,EverBank Field,32202,0.84752,FL,2015-04-22T00:00:00,Falcons at Jaguars,2015-12-20T18:00:00,0.79105,False,2015-12-20T22:00:00,2594402,Jacksonville Jaguars,Atlanta Falcons,0.7261,0.80905,2015-12-20,18:00:00,22
144,696,3857.0,242.0,84.0,84.0,13005.0,2015-12-27T13:00:00,2015-04-22T00:00:00,659 Peachtree St. NE,Atlanta,US,"Atlanta, GA 30313",38,Georgia Dome,30313,0.90055,GA,2015-04-22T00:00:00,Panthers at Falcons,2015-12-27T18:00:00,0.86115,False,2015-12-27T22:00:00,2594564,Atlanta Falcons,Carolina Panthers,0.80905,0.80184,2015-12-27,18:00:00,29
145,697,5524.0,199.0,66.0,66.0,10341.0,2016-01-03T13:00:00,2015-04-22T00:00:00,659 Peachtree St. NE,Atlanta,US,"Atlanta, GA 30313",38,Georgia Dome,30313,0.90055,GA,2015-04-22T00:00:00,Saints at Falcons,2016-01-03T18:00:00,0.87276,False,2016-01-03T22:00:00,2594525,Atlanta Falcons,New Orleans Saints,0.80905,0.80042,2016-01-03,18:00:00,36
146,703,1815.0,161.0,70.0,70.0,18133.0,2015-12-06T15:25:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Panthers at Saints,2015-12-06T21:25:00,0.8367,False,2015-12-07T01:25:00,2594434,New Orleans Saints,Carolina Panthers,0.80042,0.80184,2015-12-06,21:25:00,8
147,705,1898.0,356.0,166.0,166.0,2249.0,2015-12-13T13:00:00,2015-04-22T00:00:00,800 South Mint Street,Charlotte,US,"Charlotte, NC 28202",1122,Bank of America Stadium,28202,0.90529,NC,2015-04-22T00:00:00,Falcons at Panthers,2015-12-13T18:00:00,0.84467,False,2015-12-13T22:00:00,2594337,Carolina Panthers,Atlanta Falcons,0.80184,0.80905,2015-12-13,18:00:00,15
148,712,2287.0,282.0,153.0,153.0,2315.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Panthers at Giants,2015-12-20T18:00:00,0.88037,False,2015-12-20T22:00:00,2594568,New York Giants,Carolina Panthers,0.85936,0.80184,2015-12-20,18:00:00,22
149,714,3857.0,242.0,84.0,84.0,13005.0,2015-12-27T13:00:00,2015-04-22T00:00:00,659 Peachtree St. NE,Atlanta,US,"Atlanta, GA 30313",38,Georgia Dome,30313,0.90055,GA,2015-04-22T00:00:00,Panthers at Falcons,2015-12-27T18:00:00,0.86115,False,2015-12-27T22:00:00,2594564,Atlanta Falcons,Carolina Panthers,0.80905,0.80184,2015-12-27,18:00:00,29
150,718,1847.0,339.0,116.0,116.0,5403.0,2016-01-03T13:00:00,2015-04-22T00:00:00,800 South Mint Street,Charlotte,US,"Charlotte, NC 28202",1122,Bank of America Stadium,28202,0.90529,NC,2015-04-22T00:00:00,Buccaneers at Panthers,2016-01-03T18:00:00,0.8289,False,2016-01-03T22:00:00,2594335,Carolina Panthers,Tampa Bay Buccaneers,0.80184,0.78044,2016-01-03,18:00:00,36
151,758,578.0,208.0,115.0,115.0,619.0,2015-11-29T12:00:00,2015-04-22T00:00:00,1 Reliant Park,Houston,US,"Houston, TX 77054",41,NRG Stadium,77054,0.8433,TX,2015-04-22T00:00:00,Saints at Texans,2015-11-29T18:00:00,0.82573,False,2015-11-29T22:00:00,2594439,Houston Texans,New Orleans Saints,0.8134,0.80042,2015-11-29,18:00:00,1
152,759,1815.0,161.0,70.0,70.0,18133.0,2015-12-06T15:25:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Panthers at Saints,2015-12-06T21:25:00,0.8367,False,2015-12-07T01:25:00,2594434,New Orleans Saints,Carolina Panthers,0.80042,0.80184,2015-12-06,21:25:00,8
153,760,1604.0,104.0,38.0,38.0,1233.0,2015-12-13T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Saints at Buccaneers,2015-12-13T18:00:00,0.81102,False,2015-12-13T22:00:00,2594456,Tampa Bay Buccaneers,New Orleans Saints,0.78044,0.80042,2015-12-13,18:00:00,15
154,761,3385.0,107.0,45.0,45.0,18133.0,2015-12-21T19:30:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Lions at Saints,2015-12-22T01:30:00,0.85333,False,2015-12-22T05:30:00,2594429,New Orleans Saints,Detroit Lions,0.80042,0.82896,2015-12-22,01:30:00,24
155,762,3311.0,111.0,50.0,50.0,1623.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Jaguars at Saints,2015-12-27T18:00:00,0.83682,False,2015-12-27T22:00:00,2594430,New Orleans Saints,Jacksonville Jaguars,0.80042,0.7261,2015-12-27,18:00:00,29
156,763,5524.0,199.0,66.0,66.0,10341.0,2016-01-03T13:00:00,2015-04-22T00:00:00,659 Peachtree St. NE,Atlanta,US,"Atlanta, GA 30313",38,Georgia Dome,30313,0.90055,GA,2015-04-22T00:00:00,Saints at Falcons,2016-01-03T18:00:00,0.87276,False,2016-01-03T22:00:00,2594525,Atlanta Falcons,New Orleans Saints,0.80905,0.80042,2016-01-03,18:00:00,36
157,764,623.0,73.0,43.0,43.0,444.0,2015-11-29T13:00:00,2015-04-22T00:00:00,500 South Capitol Ave.,Indianapolis,US,"Indianapolis, IN 46225",1130,Lucas Oil Stadium,46225,0.92002,IN,2015-04-22T00:00:00,Buccaneers at Colts,2015-11-29T18:00:00,0.81392,False,2015-11-29T22:00:00,2594318,Indianapolis Colts,Tampa Bay Buccaneers,0.7948,0.78044,2015-11-29,18:00:00,1
158,765,1216.0,103.0,40.0,40.0,1233.0,2015-12-06T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Falcons at Buccaneers,2015-12-06T18:00:00,0.8054,False,2015-12-06T22:00:00,2594324,Tampa Bay Buccaneers,Atlanta Falcons,0.78044,0.80905,2015-12-06,18:00:00,8
159,766,1604.0,104.0,38.0,38.0,1233.0,2015-12-13T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Saints at Buccaneers,2015-12-13T18:00:00,0.81102,False,2015-12-13T22:00:00,2594456,Tampa Bay Buccaneers,New Orleans Saints,0.78044,0.80042,2015-12-13,18:00:00,15
160,767,2060.0,117.0,27.0,27.0,1365.0,2015-12-17T19:25:00,2015-04-22T00:00:00,701 Convention Plaza,St. Louis,US,"St. Louis, MO 63101",2779,Edward Jones Dome,63101,0.8713,MO,2015-04-22T00:00:00,Buccaneers at Rams,2015-12-18T01:25:00,0.79954,False,2015-12-18T05:25:00,2594339,St. Louis Rams,Tampa Bay Buccaneers,0.76561,0.78044,2015-12-18,01:25:00,20
161,768,1521.0,202.0,71.0,71.0,5775.0,2015-12-27T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Bears at Buccaneers,2015-12-27T18:00:00,0.83445,False,2015-12-27T22:00:00,2594452,Tampa Bay Buccaneers,Chicago Bears,0.78044,0.85678,2015-12-27,18:00:00,29
162,769,1847.0,339.0,116.0,116.0,5403.0,2016-01-03T13:00:00,2015-04-22T00:00:00,800 South Mint Street,Charlotte,US,"Charlotte, NC 28202",1122,Bank of America Stadium,28202,0.90529,NC,2015-04-22T00:00:00,Buccaneers at Panthers,2016-01-03T18:00:00,0.8289,False,2016-01-03T22:00:00,2594335,Carolina Panthers,Tampa Bay Buccaneers,0.80184,0.78044,2016-01-03,18:00:00,36
163,770,1253.0,108.0,45.0,45.0,523.0,2015-11-29T13:05:00,2015-04-22T00:00:00,4900 Marie P DeBartolo Way,Santa Clara,US,"Santa Clara, CA 95054",58670,Levi's Stadium,95054,0.973,CA,2015-04-22T00:00:00,Cardinals at 49ers,2015-11-29T21:05:00,0.87278,False,2015-11-30T01:05:00,2594495,San Francisco 49ers,Arizona Cardinals,0.85814,0.81733,2015-11-29,21:05:00,1
164,771,1812.0,118.0,26.0,26.0,1531.0,2015-12-06T12:00:00,2015-04-22T00:00:00,701 Convention Plaza,St. Louis,US,"St. Louis, MO 63101",2779,Edward Jones Dome,63101,0.8713,MO,2015-04-22T00:00:00,Cardinals at Rams,2015-12-06T18:00:00,0.80757,False,2015-12-06T22:00:00,2594311,St. Louis Rams,Arizona Cardinals,0.76561,0.81733,2015-12-06,18:00:00,8
165,772,1328.0,307.0,126.0,126.0,5775.0,2015-12-10T18:25:00,2015-04-22T00:00:00,1 Cardinals Drive,Glendale,US,"Glendale, AZ 85305",43,University of Phoenix Stadium,85305,0.95933,AZ,2015-04-22T00:00:00,Vikings at Cardinals,2015-12-11T01:25:00,0.85173,False,2015-12-11T05:25:00,2594394,Arizona Cardinals,Minnesota Vikings,0.81733,0.80405,2015-12-11,01:25:00,13
166,773,4178.0,159.0,77.0,77.0,1177.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Cardinals at Eagles,2015-12-20T18:00:00,0.87539,False,2015-12-20T22:00:00,2594417,Philadelphia Eagles,Arizona Cardinals,0.82966,0.81733,2015-12-20,18:00:00,22
167,774,1545.0,585.0,305.0,305.0,5775.0,2015-12-27T14:25:00,2015-04-22T00:00:00,1 Cardinals Drive,Glendale,US,"Glendale, AZ 85305",43,University of Phoenix Stadium,85305,0.95933,AZ,2015-04-22T00:00:00,Packers at Cardinals,2015-12-27T21:25:00,0.87383,False,2015-12-28T01:25:00,2594395,Arizona Cardinals,Green Bay Packers,0.81733,0.83686,2015-12-27,21:25:00,29
168,775,3410.0,280.0,152.0,152.0,5775.0,2016-01-03T14:25:00,2015-04-22T00:00:00,1 Cardinals Drive,Glendale,US,"Glendale, AZ 85305",43,University of Phoenix Stadium,85305,0.95933,AZ,2015-04-22T00:00:00,Seahawks at Cardinals,2016-01-03T21:25:00,0.88421,False,2016-01-04T01:25:00,2594396,Arizona Cardinals,Seattle Seahawks,0.81733,0.83942,2016-01-03,21:25:00,36
