,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
10,11,853.0,356.0,199.0,199.0,5730.0,2015-12-06T16:25:00,2015-04-22T00:00:00,1 Patriot Place,Foxborough,US,"Foxborough, MA 02035",33,Gillette Stadium,02035,0.90237,MA,2015-04-22T00:00:00,Eagles at Patriots,2015-12-06T21:25:00,0.85215,False,2015-12-07T01:25:00,2594477,New England Patriots,Philadelphia Eagles,0.84576,0.82966,2015-12-06,21:25:00,5
11,16,1779.0,427.0,231.0,231.0,1688.0,2015-12-13T19:30:00,2015-04-22T00:00:00,1 Reliant Park,Houston,US,"Houston, TX 77054",41,NRG Stadium,77054,0.84406,TX,2015-04-22T00:00:00,Patriots at Texans,2015-12-14T01:30:00,0.86493,False,2015-12-14T05:30:00,2594441,Houston Texans,New England Patriots,0.81394,0.84576,2015-12-14,01:30:00,13
12,20,702.0,462.0,265.0,265.0,5736.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 Patriot Place,Foxborough,US,"Foxborough, MA 02035",33,Gillette Stadium,02035,0.90237,MA,2015-04-22T00:00:00,Titans at Patriots,2015-12-20T18:00:00,0.84368,False,2015-12-20T22:00:00,2594478,New England Patriots,Tennessee Titans,0.84576,0.76112,2015-12-20,18:00:00,19
13,21,5225.0,250.0,109.0,109.0,11402.0,2015-12-27T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96023,NJ,2015-04-22T00:00:00,Patriots at Jets,2015-12-27T18:00:00,0.89986,False,2015-12-27T22:00:00,2594290,New York Jets,New England Patriots,0.84767,0.84576,2015-12-27,18:00:00,26
14,24,968.0,439.0,188.0,188.0,2315.0,2016-01-03T13:00:00,2015-04-22T00:00:00,2269 NW 199th St,Miami Gardens,US,"Miami Gardens, FL 33056",29,Sun Life Stadium,33056,0.84595,FL,2015-04-22T00:00:00,Patriots at Dolphins,2016-01-03T18:00:00,0.83745,False,2016-01-03T22:00:00,2594472,Miami Dolphins,New England Patriots,0.80367,0.84576,2016-01-03,18:00:00,33
15,49,1647.0,424.0,231.0,231.0,1979.0,2015-12-06T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96023,NJ,2015-04-22T00:00:00,Jets at Giants,2015-12-06T18:00:00,0.88924,False,2015-12-06T22:00:00,2594566,New York Giants,New York Jets,0.85936,0.84767,2015-12-06,18:00:00,5
16,50,7034.0,118.0,32.0,32.0,1046.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96023,NJ,2015-04-22T00:00:00,Titans at Jets,2015-12-13T18:00:00,0.88135,False,2015-12-13T22:00:00,2594507,New York Jets,Tennessee Titans,0.84767,0.76112,2015-12-13,18:00:00,12
17,52,4521.0,262.0,104.0,104.0,25395.0,2015-12-19T19:25:00,2015-04-22T00:00:00,1 Legends Way,Arlington,US,"Arlington, TX 76011",4965,AT&T Stadium,76011,0.98467,TX,2015-04-22T00:00:00,Jets at Cowboys,2015-12-20T01:25:00,0.91528,False,2015-12-20T05:25:00,2594315,Dallas Cowboys,New York Jets,0.88222,0.84767,2015-12-20,01:25:00,19
18,53,5225.0,250.0,109.0,109.0,11402.0,2015-12-27T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96023,NJ,2015-04-22T00:00:00,Patriots at Jets,2015-12-27T18:00:00,0.89986,False,2015-12-27T22:00:00,2594290,New York Jets,New England Patriots,0.84767,0.84576,2015-12-27,18:00:00,26
19,54,4686.0,92.0,44.0,44.0,5775.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 Bills Drive,Orchard Park,US,"Orchard Park, NY 14127",1135,Ralph Wilson Stadium,14127,0.90079,NY,2015-04-22T00:00:00,Jets at Bills,2016-01-03T18:00:00,0.84707,False,2016-01-03T22:00:00,2594532,Buffalo Bills,New York Jets,0.79211,0.84767,2016-01-03,18:00:00,33
20,57,1479.0,146.0,55.0,55.0,3061.0,2015-12-06T13:00:00,2015-04-22T00:00:00,2269 NW 199th St,Miami Gardens,US,"Miami Gardens, FL 33056",29,Sun Life Stadium,33056,0.84595,FL,2015-04-22T00:00:00,Ravens at Dolphins,2015-12-06T18:00:00,0.82461,False,2015-12-06T22:00:00,2594468,Miami Dolphins,Baltimore Ravens,0.80367,0.79878,2015-12-06,18:00:00,5
21,58,2150.0,147.0,55.0,55.0,1598.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1101 Russell St,Baltimore,US,"Baltimore, MD 21230",1121,M&T Bank Stadium,21230,0.89962,MD,2015-04-22T00:00:00,Seahawks at Ravens,2015-12-13T18:00:00,0.85518,False,2015-12-13T22:00:00,2594412,Baltimore Ravens,Seattle Seahawks,0.79878,0.84011,2015-12-13,18:00:00,12
22,59,2598.0,124.0,40.0,40.0,1181.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1101 Russell St,Baltimore,US,"Baltimore, MD 21230",1121,M&T Bank Stadium,21230,0.89962,MD,2015-04-22T00:00:00,Chiefs at Ravens,2015-12-20T18:00:00,0.83668,False,2015-12-20T22:00:00,2594415,Baltimore Ravens,Kansas City Chiefs,0.79878,0.79486,2015-12-20,18:00:00,19
23,60,2101.0,248.0,100.0,100.0,1855.0,2015-12-27T20:30:00,2015-04-22T00:00:00,1101 Russell St,Baltimore,US,"Baltimore, MD 21230",1121,M&T Bank Stadium,21230,0.89962,MD,2015-04-22T00:00:00,Steelers at Ravens,2015-12-28T01:30:00,0.85431,False,2015-12-28T05:30:00,2594416,Baltimore Ravens,Pittsburgh Steelers,0.79878,0.81684,2015-12-28,01:30:00,27
24,61,3876.0,138.0,44.0,44.0,1365.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 Paul Brown Stadium,Cincinnati,US,"Cincinnati, OH 45202",1124,Paul Brown Stadium,45202,0.87184,OH,2015-04-22T00:00:00,Ravens at Bengals,2016-01-03T18:00:00,0.83988,False,2016-01-03T22:00:00,2594288,Cincinnati Bengals,Baltimore Ravens,0.78914,0.79878,2016-01-03,18:00:00,33
25,62,3708.0,55.0,17.0,17.0,583.0,2015-12-06T13:00:00,2015-04-22T00:00:00,100 Alfred Lerner Way,Cleveland,US,"Cleveland, OH 44114",1123,FirstEnergy Stadium,44114,0.87636,OH,2015-04-22T00:00:00,Bengals at Browns,2015-12-06T18:00:00,0.82286,False,2015-12-06T22:00:00,2594515,Cleveland Browns,Cincinnati Bengals,0.77367,0.78914,2015-12-06,18:00:00,5
26,63,3379.0,212.0,105.0,105.0,2284.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 Paul Brown Stadium,Cincinnati,US,"Cincinnati, OH 45202",1124,Paul Brown Stadium,45202,0.87184,OH,2015-04-22T00:00:00,Steelers at Bengals,2015-12-13T18:00:00,0.84722,False,2015-12-13T22:00:00,2594449,Cincinnati Bengals,Pittsburgh Steelers,0.78914,0.81684,2015-12-13,18:00:00,12
27,64,5107.0,133.0,42.0,42.0,1447.0,2015-12-20T17:30:00,2015-04-22T00:00:00,4900 Marie P DeBartolo Way,Santa Clara,US,"Santa Clara, CA 95054",58670,Levi's Stadium,95054,0.97239,CA,2015-04-22T00:00:00,Bengals at 49ers,2015-12-21T01:30:00,0.88988,False,2015-12-21T05:30:00,2594489,San Francisco 49ers,Cincinnati Bengals,0.85781,0.78914,2015-12-21,01:30:00,20
28,65,1560.0,402.5,178.0,178.0,2317.0,2015-12-28T18:30:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91368,CO,2015-04-22T00:00:00,Bengals at Broncos,2015-12-29T01:30:00,0.85424,False,2015-12-29T05:30:00,2594499,Denver Broncos,Cincinnati Bengals,0.82504,0.78914,2015-12-29,01:30:00,28
29,66,3876.0,138.0,44.0,44.0,1365.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 Paul Brown Stadium,Cincinnati,US,"Cincinnati, OH 45202",1124,Paul Brown Stadium,45202,0.87184,OH,2015-04-22T00:00:00,Ravens at Bengals,2016-01-03T18:00:00,0.83988,False,2016-01-03T22:00:00,2594288,Cincinnati Bengals,Baltimore Ravens,0.78914,0.79878,2016-01-03,18:00:00,33
30,67,3708.0,55.0,17.0,17.0,583.0,2015-12-06T13:00:00,2015-04-22T00:00:00,100 Alfred Lerner Way,Cleveland,US,"Cleveland, OH 44114",1123,FirstEnergy Stadium,44114,0.87636,OH,2015-04-22T00:00:00,Bengals at Browns,2015-12-06T18:00:00,0.82286,False,2015-12-06T22:00:00,2594515,Cleveland Browns,Cincinnati Bengals,0.77367,0.78914,2015-12-06,18:00:00,5
31,68,5909.0,46.0,8.0,8.0,1213.0,2015-12-13T13:00:00,2015-04-22T00:00:00,100 Alfred Lerner Way,Cleveland,US,"Cleveland, OH 44114",1123,FirstEnergy Stadium,44114,0.87636,OH,2015-04-22T00:00:00,49ers at Browns,2015-12-13T18:00:00,0.85512,False,2015-12-13T22:00:00,2594512,Cleveland Browns,San Francisco 49ers,0.77367,0.85781,2015-12-13,18:00:00,12
32,69,1797.0,330.0,176.0,176.0,1412.0,2015-12-20T13:05:00,2015-04-22T00:00:00,800 Occidental Avenue South,Seattle,US,"Seattle, WA 98134",339,CenturyLink Field,98134,0.88523,WA,2015-04-22T00:00:00,Browns at Seahawks,2015-12-20T21:05:00,0.85911,False,2015-12-21T01:05:00,2594482,Seattle Seahawks,Cleveland Browns,0.84011,0.77367,2015-12-20,21:05:00,19
33,70,7493.0,60.0,15.0,15.0,1218.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89495,MO,2015-04-22T00:00:00,Browns at Chiefs,2015-12-27T18:00:00,0.83596,False,2015-12-27T22:00:00,2594312,Kansas City Chiefs,Cleveland Browns,0.79486,0.77367,2015-12-27,18:00:00,26
34,71,5733.0,89.0,32.0,32.0,1213.0,2016-01-03T13:00:00,2015-04-22T00:00:00,100 Alfred Lerner Way,Cleveland,US,"Cleveland, OH 44114",1123,FirstEnergy Stadium,44114,0.87636,OH,2015-04-22T00:00:00,Steelers at Browns,2016-01-03T18:00:00,0.85322,False,2016-01-03T22:00:00,2594517,Cleveland Browns,Pittsburgh Steelers,0.77367,0.81684,2016-01-03,18:00:00,33
35,72,2623.0,124.0,63.0,63.0,1741.0,2015-12-06T20:30:00,2015-04-22T00:00:00,100 Art Rooney Avenue,Pittsburgh,US,"Pittsburgh, PA 15212",1119,Heinz Field,15212,0.90114,PA,2015-04-22T00:00:00,Colts at Steelers,2015-12-07T01:30:00,0.85753,False,2015-12-07T05:30:00,2594298,Pittsburgh Steelers,Indianapolis Colts,0.81684,0.79474,2015-12-07,01:30:00,6
36,73,3379.0,212.0,105.0,105.0,2284.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 Paul Brown Stadium,Cincinnati,US,"Cincinnati, OH 45202",1124,Paul Brown Stadium,45202,0.87184,OH,2015-04-22T00:00:00,Steelers at Bengals,2015-12-13T18:00:00,0.84722,False,2015-12-13T22:00:00,2594449,Cincinnati Bengals,Pittsburgh Steelers,0.78914,0.81684,2015-12-13,18:00:00,12
37,74,2546.0,228.0,101.0,101.0,1747.0,2015-12-20T16:25:00,2015-04-22T00:00:00,100 Art Rooney Avenue,Pittsburgh,US,"Pittsburgh, PA 15212",1119,Heinz Field,15212,0.90114,PA,2015-04-22T00:00:00,Broncos at Steelers,2015-12-20T21:25:00,0.86733,False,2015-12-21T01:25:00,2594583,Pittsburgh Steelers,Denver Broncos,0.81684,0.82504,2015-12-20,21:25:00,19
38,75,2101.0,248.0,100.0,100.0,1855.0,2015-12-27T20:30:00,2015-04-22T00:00:00,1101 Russell St,Baltimore,US,"Baltimore, MD 21230",1121,M&T Bank Stadium,21230,0.89962,MD,2015-04-22T00:00:00,Steelers at Ravens,2015-12-28T01:30:00,0.85431,False,2015-12-28T05:30:00,2594416,Baltimore Ravens,Pittsburgh Steelers,0.79878,0.81684,2015-12-28,01:30:00,27
39,76,5733.0,89.0,32.0,32.0,1213.0,2016-01-03T13:00:00,2015-04-22T00:00:00,100 Alfred Lerner Way,Cleveland,US,"Cleveland, OH 44114",1123,FirstEnergy Stadium,44114,0.87636,OH,2015-04-22T00:00:00,Steelers at Browns,2016-01-03T18:00:00,0.85322,False,2016-01-03T22:00:00,2594517,Cleveland Browns,Pittsburgh Steelers,0.77367,0.81684,2016-01-03,18:00:00,33
40,77,3839.0,63.0,20.0,20.0,458.0,2015-12-06T13:00:00,2015-04-22T00:00:00,1 Bills Drive,Orchard Park,US,"Orchard Park, NY 14127",1135,Ralph Wilson Stadium,14127,0.90079,NY,2015-04-22T00:00:00,Texans at Bills,2015-12-06T18:00:00,0.83683,False,2015-12-06T22:00:00,2594531,Buffalo Bills,Houston Texans,0.79211,0.81394,2015-12-06,18:00:00,5
41,78,1779.0,427.0,231.0,231.0,1688.0,2015-12-13T19:30:00,2015-04-22T00:00:00,1 Reliant Park,Houston,US,"Houston, TX 77054",41,NRG Stadium,77054,0.84406,TX,2015-04-22T00:00:00,Patriots at Texans,2015-12-14T01:30:00,0.86493,False,2015-12-14T05:30:00,2594441,Houston Texans,New England Patriots,0.81394,0.84576,2015-12-14,01:30:00,13
42,79,2944.0,98.0,51.0,51.0,2326.0,2015-12-20T13:00:00,2015-04-22T00:00:00,500 South Capitol Ave.,Indianapolis,US,"Indianapolis, IN 46225",1130,Lucas Oil Stadium,46225,0.91983,IN,2015-04-22T00:00:00,Texans at Colts,2015-12-20T18:00:00,0.84576,False,2015-12-20T22:00:00,2594389,Indianapolis Colts,Houston Texans,0.79474,0.81394,2015-12-20,18:00:00,19
43,80,2098.0,95.0,27.0,27.0,1233.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85447,TN,2015-04-22T00:00:00,Texans at Titans,2015-12-27T18:00:00,0.80951,False,2015-12-27T22:00:00,2594465,Tennessee Titans,Houston Texans,0.76112,0.81394,2015-12-27,18:00:00,26
44,81,3895.0,155.0,72.0,72.0,1365.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Reliant Park,Houston,US,"Houston, TX 77054",41,NRG Stadium,77054,0.84406,TX,2015-04-22T00:00:00,Jaguars at Texans,2016-01-03T18:00:00,0.84954,False,2016-01-03T22:00:00,2594278,Houston Texans,Jacksonville Jaguars,0.81394,0.72608,2016-01-03,18:00:00,33
45,82,2623.0,124.0,63.0,63.0,1741.0,2015-12-06T20:30:00,2015-04-22T00:00:00,100 Art Rooney Avenue,Pittsburgh,US,"Pittsburgh, PA 15212",1119,Heinz Field,15212,0.90114,PA,2015-04-22T00:00:00,Colts at Steelers,2015-12-07T01:30:00,0.85753,False,2015-12-07T05:30:00,2594298,Pittsburgh Steelers,Indianapolis Colts,0.81684,0.79474,2015-12-07,01:30:00,6
46,83,1586.0,99.0,44.0,44.0,579.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 Everbank Field,Jacksonville,US,"Jacksonville, FL 32202",5178,EverBank Field,32202,0.84721,FL,2015-04-22T00:00:00,Colts at Jaguars,2015-12-13T18:00:00,0.79161,False,2015-12-13T22:00:00,2594405,Jacksonville Jaguars,Indianapolis Colts,0.72608,0.79474,2015-12-13,18:00:00,12
47,84,2944.0,98.0,51.0,51.0,2326.0,2015-12-20T13:00:00,2015-04-22T00:00:00,500 South Capitol Ave.,Indianapolis,US,"Indianapolis, IN 46225",1130,Lucas Oil Stadium,46225,0.91983,IN,2015-04-22T00:00:00,Texans at Colts,2015-12-20T18:00:00,0.84576,False,2015-12-20T22:00:00,2594389,Indianapolis Colts,Houston Texans,0.79474,0.81394,2015-12-20,18:00:00,19
48,85,2085.0,206.0,63.0,63.0,1630.0,2015-12-27T13:00:00,2015-04-22T00:00:00,2269 NW 199th St,Miami Gardens,US,"Miami Gardens, FL 33056",29,Sun Life Stadium,33056,0.84595,FL,2015-04-22T00:00:00,Colts at Dolphins,2015-12-27T18:00:00,0.83264,False,2015-12-27T22:00:00,2594326,Miami Dolphins,Indianapolis Colts,0.80367,0.79474,2015-12-27,18:00:00,26
49,86,4463.0,96.0,40.0,40.0,2312.0,2016-01-03T13:00:00,2015-04-22T00:00:00,500 South Capitol Ave.,Indianapolis,US,"Indianapolis, IN 46225",1130,Lucas Oil Stadium,46225,0.91983,IN,2015-04-22T00:00:00,Titans at Colts,2016-01-03T18:00:00,0.84026,False,2016-01-03T22:00:00,2594387,Indianapolis Colts,Tennessee Titans,0.79474,0.76112,2016-01-03,18:00:00,33
50,87,1400.0,66.0,22.0,22.0,304.0,2015-12-06T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85447,TN,2015-04-22T00:00:00,Jaguars at Titans,2015-12-06T18:00:00,0.78071,False,2015-12-06T22:00:00,2594323,Tennessee Titans,Jacksonville Jaguars,0.76112,0.72608,2015-12-06,18:00:00,5
51,88,1586.0,99.0,44.0,44.0,579.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 Everbank Field,Jacksonville,US,"Jacksonville, FL 32202",5178,EverBank Field,32202,0.84721,FL,2015-04-22T00:00:00,Colts at Jaguars,2015-12-13T18:00:00,0.79161,False,2015-12-13T22:00:00,2594405,Jacksonville Jaguars,Indianapolis Colts,0.72608,0.79474,2015-12-13,18:00:00,12
52,89,1445.0,110.0,48.0,48.0,556.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 Everbank Field,Jacksonville,US,"Jacksonville, FL 32202",5178,EverBank Field,32202,0.84721,FL,2015-04-22T00:00:00,Falcons at Jaguars,2015-12-20T18:00:00,0.78937,False,2015-12-20T22:00:00,2594402,Jacksonville Jaguars,Atlanta Falcons,0.72608,0.80903,2015-12-20,18:00:00,19
53,90,3195.0,101.0,45.0,45.0,1623.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.9091,LA,2015-04-22T00:00:00,Jaguars at Saints,2015-12-27T18:00:00,0.83932,False,2015-12-27T22:00:00,2594430,New Orleans Saints,Jacksonville Jaguars,0.80042,0.72608,2015-12-27,18:00:00,26
54,91,3895.0,155.0,72.0,72.0,1365.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Reliant Park,Houston,US,"Houston, TX 77054",41,NRG Stadium,77054,0.84406,TX,2015-04-22T00:00:00,Jaguars at Texans,2016-01-03T18:00:00,0.84954,False,2016-01-03T22:00:00,2594278,Houston Texans,Jacksonville Jaguars,0.81394,0.72608,2016-01-03,18:00:00,33
55,93,1400.0,66.0,22.0,22.0,304.0,2015-12-06T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85447,TN,2015-04-22T00:00:00,Jaguars at Titans,2015-12-06T18:00:00,0.78071,False,2015-12-06T22:00:00,2594323,Tennessee Titans,Jacksonville Jaguars,0.76112,0.72608,2015-12-06,18:00:00,5
56,94,7034.0,118.0,32.0,32.0,1046.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96023,NJ,2015-04-22T00:00:00,Titans at Jets,2015-12-13T18:00:00,0.88135,False,2015-12-13T22:00:00,2594507,New York Jets,Tennessee Titans,0.84767,0.76112,2015-12-13,18:00:00,12
57,95,702.0,462.0,265.0,265.0,5736.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 Patriot Place,Foxborough,US,"Foxborough, MA 02035",33,Gillette Stadium,02035,0.90237,MA,2015-04-22T00:00:00,Titans at Patriots,2015-12-20T18:00:00,0.84368,False,2015-12-20T22:00:00,2594478,New England Patriots,Tennessee Titans,0.84576,0.76112,2015-12-20,18:00:00,19
58,96,2098.0,95.0,27.0,27.0,1233.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85447,TN,2015-04-22T00:00:00,Texans at Titans,2015-12-27T18:00:00,0.80951,False,2015-12-27T22:00:00,2594465,Tennessee Titans,Houston Texans,0.76112,0.81394,2015-12-27,18:00:00,26
59,97,4463.0,96.0,40.0,40.0,2312.0,2016-01-03T13:00:00,2015-04-22T00:00:00,500 South Capitol Ave.,Indianapolis,US,"Indianapolis, IN 46225",1130,Lucas Oil Stadium,46225,0.91983,IN,2015-04-22T00:00:00,Titans at Colts,2016-01-03T18:00:00,0.84026,False,2016-01-03T22:00:00,2594387,Indianapolis Colts,Tennessee Titans,0.79474,0.76112,2016-01-03,18:00:00,33
60,98,1972.0,205.0,108.0,108.0,556.0,2015-12-06T13:05:00,2015-04-22T00:00:00,9449 Friars Road,San Diego,US,"San Diego, CA 92108",1134,Qualcomm Stadium,92108,0.90586,CA,2015-04-22T00:00:00,Broncos at Chargers,2015-12-06T21:05:00,0.86732,False,2015-12-07T01:05:00,2594317,San Diego Chargers,Denver Broncos,0.83726,0.82504,2015-12-06,21:05:00,5
61,99,1402.0,387.0,173.0,173.0,1721.0,2015-12-13T14:05:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91368,CO,2015-04-22T00:00:00,Raiders at Broncos,2015-12-13T21:05:00,0.84916,False,2015-12-14T01:05:00,2594502,Denver Broncos,Oakland Raiders,0.82504,0.78246,2015-12-13,21:05:00,12
62,100,2546.0,228.0,101.0,101.0,1747.0,2015-12-20T16:25:00,2015-04-22T00:00:00,100 Art Rooney Avenue,Pittsburgh,US,"Pittsburgh, PA 15212",1119,Heinz Field,15212,0.90114,PA,2015-04-22T00:00:00,Broncos at Steelers,2015-12-20T21:25:00,0.86733,False,2015-12-21T01:25:00,2594583,Pittsburgh Steelers,Denver Broncos,0.81684,0.82504,2015-12-20,21:25:00,19
63,101,1560.0,402.5,178.0,178.0,2317.0,2015-12-28T18:30:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91368,CO,2015-04-22T00:00:00,Bengals at Broncos,2015-12-29T01:30:00,0.85424,False,2015-12-29T05:30:00,2594499,Denver Broncos,Cincinnati Bengals,0.82504,0.78914,2015-12-29,01:30:00,28
